"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour","Rep","Up","Down"
"26465",35329,77705,4,153,16035.2381954861,5,0.418428611159325,23,0,0
"26466",35132,77711,1,464,16035.3287566782,7,2.18486833327346,8,0,0
"26468",28732,77716,3,132,16035.4237079861,10,6.49565472225348,941,76,0
"26469",21961,77717,0,98,16035.4271356134,10,0.426735000014305,50,9,0
"26471",35337,77721,0,31,16035.4695570602,11,2.21112777776188,3,0,0
"26474",12436,77727,1,63,16035.5407786227,12,4.76701388888889,852,51,1
"26477",25814,77731,2,103,16035.6033291319,14,10.6792099999719,151,1,0
"26479",35343,77735,1,542,16035.6384698727,15,0.340405555566152,13,0,0
"26480",16175,77743,0,89,16035.6713160532,16,0.872085000011656,423,30,1
"26482",31124,77747,1,76,16035.6948699884,16,0.996043333344989,166,3,0
"26483",35010,77752,5,2396,16035.7345309028,17,0.515913888878292,85,6,0
"26485",29255,77759,1,103,16035.7786195949,18,1.76903249998887,21,0,0
"26487",900,77762,1,112,16035.7960364236,19,61.1319786111514,1054,221,0
"26490",35075,77770,4,98,16035.8538944097,20,3.45156388885445,121,0,0
"26491",35355,77771,3,196,16035.8572655093,20,12.5800341666407,16,0,0
"26492",7883,77773,0,81,16035.867631331,20,2.60696555548244,274,169,0
"26493",24000,77774,1,61,16035.9078263542,21,2.2118147222201,719,52,35
"26494",23915,77775,0,59,16035.9084216088,21,14.3732083333863,56,4,0
"26495",32115,77779,2,76,16035.9714090625,23,8.34208444443014,131,0,0
"26497",34636,77785,1,52,16036.0087858796,0,0.878757499986225,25,3,0
"26498",25944,77791,6,4803,16036.0839041319,2,1.274089722236,537,33,0
"26499",35366,77794,0,39,16036.0904538542,2,2.03306861109204,103,1,0
"26500",31160,77796,2,281,16036.1222516551,2,7.52950111111005,96,14,0
"26501",32504,77797,0,131,16036.1291526273,3,1.41449805557728,212,24,2
"26503",9437,77805,1,38,16036.2006277431,4,0.68701472222805,181,47,0
"26504",32279,77808,0,74,16036.3174829051,7,0.188443611131774,3,0,0
"26505",35374,77812,1,194,16036.3526161227,8,1456.43121222224,6,0,0
"26507",35163,77819,2,115,16036.3955710995,9,3.74698888891273,26,0,0
"26509",22363,77825,3,86,16036.4289179051,10,95.5441766666704,41,0,0
"26510",4679,77826,1,286,16036.4289960301,10,3.83406472219361,186,7,0
"26511",26345,77830,-1,284,16036.4447884259,10,0.356769444412655,39,0,0
"26512",30186,77831,1,327,16036.4489805208,10,2.36861666666137,130,1,0
"26514",16049,77834,16,574,16036.4752178241,11,0.836814722220103,1460,288,1
"26516",24163,77836,5,954,16036.4796894329,11,3.68946555554867,33,2,0
"26517",17748,77838,0,64,16036.4885843403,11,0.186405555539661,55,8,0
"26518",35380,77839,0,37,16036.4902002315,11,0.348085277809037,1,0,0
"26519",35383,77844,0,95,16036.5114424421,12,2.38460916671488,1,0,0
"26520",31420,77845,3,143,16036.5198329051,12,1.26216388887829,1236,408,0
"26521",35386,77846,0,102,16036.5413516204,12,4.14677416668998,1,0,0
"26522",34817,77850,6,777,16036.5673466782,13,2.70163444446193,108,6,0
"26523",35074,77851,0,209,16036.5681301273,13,1.76533444444338,10,0,0
"26529",4011,77874,2,65,16036.7202142708,17,0.805382499959734,216,8,0
"26530",3280,77876,2,100,16036.731350544,17,3.22944805555873,287,7,0
"26532",24566,77878,5,134,16036.7471574884,17,20.793874999947,184,3,0
"26533",35398,77879,1,91,16036.7491140394,17,573.105376944409,361,2,0
"26534",32061,77880,1,58,16036.7513939005,18,46.1535547222031,119,3,0
"26535",35399,77882,1,321,16036.7568360764,18,3.26955638885498,6,0,0
"26540",10416,77888,1,141,16036.8443651968,20,4.80628055559264,404,68,1
"26541",35395,77889,3,206,16036.8469660069,20,13.8325483333402,21,2,0
"26542",20112,77891,4,2406,16036.8484966435,20,6.22463805549675,116,9,0
"26546",35410,77899,1,228,16036.8933510417,21,0.486127777761883,6,0,0
"26547",35411,77900,3,99,16036.9028581019,21,0.441645277738571,16,0,0
"26548",32115,77904,2,62,16036.9187861458,22,0.31753805551264,131,0,0
"26549",10416,77907,2,82,16036.9399513889,22,1.27373972223865,404,68,1
"26551",31289,77910,0,75,16037.0049176736,0,12.6740388888783,93,11,0
"26552",35418,77914,-1,90,16037.1103407407,2,293.267649999989,1,0,0
"26553",17748,77915,1,78,16037.1198878125,2,6.9415850000249,55,8,0
"26555",9007,77918,1,45,16037.2153915509,5,4.97224722226461,1318,456,31
"26556",29600,77919,3,160,16037.2254331019,5,3.52707972221904,316,15,0
"26557",35422,77920,5,116,16037.2636273958,6,56.8755527777804,26,0,0
"26558",34694,77922,6,183,16037.2795233449,6,0.420867500040266,179,28,0
"26562",12492,77928,1,186,16037.3189417014,7,1.6827149999804,1537,44,0
"26568",35425,77939,1,87,16037.4151711458,9,0.449336111148198,26,0,0
"26570",18528,77944,3,81,16037.4599322569,11,8.74750444445345,585,62,0
"26571",35433,77947,0,60,16037.5193130787,12,0.175871388845974,1,0,0
"26573",28279,77952,0,170,16037.5442479977,13,0.208340555561913,21,0,0
"26574",35435,77953,1,104,16037.5468397338,13,0.10630833334393,8,0,0
"26576",35336,77959,1,231,16037.6039632755,14,0.336441666682561,11,0,0
"26577",19744,77964,3,215,16037.621078206,14,122.174663888878,111,6,0
"26578",35445,77965,1,402,16037.6329660069,15,1.39732222225931,6,0,0
"26579",900,77971,1,80,16037.6757695255,16,1.23285166667567,1054,221,0
"26580",35400,77976,0,46,16037.6922398958,16,0.298205555544959,18,0,0
"26584",7787,77986,0,63,16037.7580141551,18,1.39849277781116,441,23,1
"26585",35451,77987,2,93,16037.7621425926,18,5117.54401194447,11,0,0
"26586",35454,77989,1,58,16037.7836829514,18,0.115974999997351,36,1,0
"26587",35053,77992,0,52,16037.8054452546,19,2.36088416662481,23,2,0
"26588",31104,77998,0,248,16037.84318125,20,1.30124722215864,114,6,0
"26589",35457,77999,2,64,16037.8445894676,20,36.3786924999952,115,0,0
"26593",35461,78003,0,122,16037.8597301273,20,18.2914861110846,1,0,0
"26600",35465,78018,1,389,16038.0519422454,1,10.0528536111116,117,0,0
"26602",35465,78020,0,90,16038.0572019329,1,0.700829444461399,117,0,0
"26604",35395,78023,0,302,16038.2111635417,5,5.95637222223812,21,2,0
"26606",32089,78025,2,171,16038.2765981829,6,2.40311222222116,270,46,0
"26607",34864,78027,1,125,16038.329925544,7,1.66767666671011,15,0,0
"26608",17025,78028,2,76,16038.3319556713,7,101.868918611142,79,7,0
"26609",26563,78030,3,54,16038.3436263889,8,5.5775313889318,131,0,0
"26610",35470,78032,0,141,16038.3604690625,8,19.9842925000191,1,0,0
"26614",35471,78041,0,105,16038.4402569097,10,0.655219444433848,1,0,0
"26615",19744,78042,1,1395,16038.4487381134,10,133.412190833357,111,6,0
"26617",35286,78045,3,148,16038.4615956019,11,2.79941749996609,154,3,1
"26618",27020,78046,1,82,16038.4664322569,11,31.6457294444905,140,4,0
"26619",7800,78049,2,141,16038.4777909722,11,1.94655916670958,73,4,0
"26622",32392,78054,1,88,16038.5296956366,12,1.01959833330578,15,1,0
"26626",35394,78063,17,1210,16038.5893075231,14,0.259861111111111,88,2,0
"26630",35479,78075,2,197,16038.6845847222,16,18.7462047222588,11,0,0
"26631",7127,78076,5,104,16038.6946660069,16,15.7419833332962,225,27,0
"26633",261,78079,7,481,16038.7514611458,18,70.5248361110687,442,30,2
"26634",35483,78080,1,48,16038.7537925926,18,0.383628611101045,31,5,0
"26635",35483,78082,2,44,16038.7727474884,18,1.34120472225878,31,5,0
"26638",34694,78087,3,215,16038.8169658912,19,795.47708444443,179,28,0
"26640",34864,78091,0,51,16038.8535926736,20,1.52403055555291,15,0,0
"26646",35489,78101,1,71,16039.0225850694,0,0.771821388933394,108,0,0
"26649",26792,78104,1,653,16039.0473811343,1,0.244791666666667,80,4,0
"26651",28545,78109,0,73,16039.2133353819,5,34.911589722236,43,12,0
"26652",35493,78113,0,173,16039.2833960301,6,1.51536472221216,1,0,0
"26657",35498,78121,0,61,16039.4211269676,10,2.62570361110899,1,0,0
"26658",35233,78122,3,180,16039.4269105324,10,51.5514777777592,16,0,0
"26661",35501,78128,0,51,16039.530518287,12,0.433880555563503,3,0,0
"26662",31152,78132,1,94,16039.5573169792,13,42.8011377777656,393,150,19
"26663",35504,78134,0,166,16039.5751544792,13,0.896559166643355,1,0,0
"26665",35507,78139,3,2627,16039.6335278125,15,8.39341861115562,16,0,0
"26669",30174,78144,1,65,16039.6632802894,15,0.392516666650772,20,0,0
"26670",4304,78145,0,135,16039.6721958681,16,56.0404983333084,122,6,0
"26673",35509,78150,6,172,16039.740380706,17,0.898788888851802,31,0,0
"26674",35513,78152,2,71,16039.7485429398,17,6.05878972219096,48,0,0
"26675",8724,78155,0,875,16039.7687114236,18,3.69712111108833,893,50,4
"26676",35515,78157,0,83,16039.7797928241,18,20.3125491666794,3,0,0
"26677",22314,78161,0,37,16039.8064039699,19,0.0888833333386315,273,22,0
"26680",35518,78167,3,74,16039.8845514236,21,21.8978316666683,16,1,0
"26681",35010,78168,3,789,16039.8960851505,21,1.92361833333969,85,6,0
"26684",6783,78177,1,314,16040.0177484144,0,4.72807222220633,142,12,0
"26687",35521,78180,1,50,16040.0494227199,1,0.195383333298895,28,2,0
"26688",20148,78184,1,112,16040.0919687153,2,2.60327944437663,378,34,1
"26693",34928,78194,0,67,16040.48009375,11,2.12023138893975,3,0,0
"26695",35530,78198,4,42,16040.5630521181,13,1.13248166667091,121,0,0
"26697",30570,78206,0,49,16040.6154200579,14,7.94705944445398,6,0,0
"26700",20112,78214,1,89,16040.7262903935,17,1.84430749999152,116,9,0
"26701",35535,78215,2,451,16040.7786292824,18,13.9072852777772,13,0,0
"26702",35536,78216,1,115,16040.7827552431,18,0.530403888887829,8,0,0
"26703",35537,78218,3,119,16040.7895050116,18,39.2620622222291,18,1,0
"26705",35534,78223,2,51,16040.8269129282,19,1.16029444442855,11,0,0
"26707",20112,78227,0,231,16040.8661415509,20,2.00339527772533,116,9,0
"26708",31420,78231,1,96,16040.8879381597,21,1.95347777777248,1236,408,0
"26710",35545,78240,3,168,16040.959827662,23,1916.3926083333,16,0,0
"26711",23801,78242,1,207,16040.9631571759,23,0.513438055581517,572,12,2
"26712",9671,78245,6,151,16040.9808422454,23,0.0896630555391312,412,18,0
"26713",31611,78250,1,103,16041.0240823727,0,7.64109444446034,245,5,0
"26715",35549,78252,0,211,16041.0570121875,1,6.61316222223971,1,0,0
"26716",17748,78254,1,146,16041.0684217245,1,3.29888694445292,55,8,0
"26717",27102,78255,19,985,16041.0688022801,1,3.11341666665342,278,70,0
"26718",31632,78256,1,105,16041.131537419,3,1.75336388892598,180,7,0
"26719",35059,78257,1,112,16041.1831891551,4,3.40085111108091,15,0,0
"26721",9007,78259,1,43,16041.1891034375,4,1.99243333333068,1318,456,31
"26723",27102,78265,0,101,16041.235528206,5,1.27529249999258,278,70,0
"26724",30834,78269,0,25,16041.2946758102,7,1.45495194441742,141,9,0
"26728",30701,78281,0,117,16041.4071200579,9,3.91643444445398,69,16,0
"26730",35556,78283,2,320,16041.4257834144,10,6.45472666667567,13,0,0
"26732",35557,78285,3,93,16041.4407719097,10,17.1251555555397,18,0,0
"26734",31774,78287,16,2073,16041.4537525463,10,120.00087499996,554,45,9
"26736",29898,78289,0,133,16041.4962701042,11,1.921225833363,6,0,0
"26738",24515,78291,6,465,16041.5211483796,12,404.705270277792,722,41,0
"26741",22407,78295,1,87,16041.5635631597,13,1.27985833340221,184,21,0
"26743",35561,78300,0,452,16041.5944826042,14,1.81118500000901,101,2,0
"26744",35565,78301,1,86,16041.6111047106,14,1776.63157027774,6,0,0
"26745",35567,78304,2,283,16041.634140162,15,6.33055638889472,11,0,0
"26748",10416,78307,0,95,16041.6482340278,15,42.5841619443893,404,68,1
"26749",35570,78308,1,60,16041.6492861111,15,0.257626944449213,6,0,0
"26751",35572,78313,6,515,16041.680744294,16,18.2644572222233,396,23,1
"26752",253,78314,4,98,16041.6826581829,16,24.6453527777725,5309,1160,5
"26753",35573,78317,2,102,16041.6856883102,16,0.170899166663488,11,0,0
"26754",35128,78321,4,1490,16041.7013037847,16,0.49578333331479,132,7,0
"26755",34605,78322,1,246,16041.7155033565,17,17.5113297222058,24,0,0
"26756",34963,78324,1,710,16041.7262660532,17,0.868234999974569,6,0,0
"26757",35575,78327,5,111,16041.7346771181,17,52.824936111172,83,1,0
"26758",35574,78328,3,130,16041.7396907407,17,1.98167694442802,37,4,0
"26768",35583,78346,0,183,16041.8288303241,19,0.444754722184605,3,0,0
"26769",32010,78349,1,85,16041.8760957176,21,0.183284166653951,6,0,0
"26772",17037,78358,0,167,16041.8981602662,21,68.6626897222466,1,0,0
"26773",10829,78359,2,147,16041.908996412,21,13.4647436111503,238,57,2
"26776",35595,78365,7,3189,16041.9909324074,23,0.12625,36,1,0
"26778",30192,78370,2,315,16042.0245858796,0,2.37017972224289,117,46,0
"26780",35026,78373,1,89,16042.0557667824,1,13.7805369444688,119,13,0
"26782",11944,78377,0,76,16042.1522820949,3,2.2786372222503,255,13,0
"26788",18528,78387,8,377,16042.2922352662,7,0.221550000045035,585,62,0
"26789",30313,78391,2,79,16042.3307930903,7,9.45438444442219,42,6,0
"26791",27495,78395,0,105,16042.3398425579,8,0.994168333278762,251,20,2
"26792",35607,78396,0,359,16042.3468451736,8,12.0938547222482,1,0,0
"26793",25392,78402,0,135,16042.3997822569,9,832.202353611125,439,16,0
"26795",32115,78405,1,162,16042.4219383912,10,0.454668333331744,131,0,0
"26798",18528,78416,0,77,16042.4486916667,10,0.347993611097336,585,62,0
"26799",35618,78421,1,92,16042.4825445602,11,0.242013055615955,6,0,0
"26801",5946,78424,0,310,16042.5390962616,12,69.593061944445,311,17,1
"26802",35074,78430,0,97,16042.6001631597,14,1.74704805552959,10,0,0
"26805",31334,78435,1,72,16042.6536903588,15,125.635843333271,881,93,0
"26806",35629,78436,1,299,16042.6567108796,15,0.466640833351347,6,0,0
"26808",9845,78440,7,146,16042.6629929745,15,140.274997222225,108,4,0
"26811",35474,78446,2,51,16042.6761167014,16,25.7362824999624,11,0,0
"26812",35632,78449,2,70,16042.6813422106,16,1823.79921000004,11,0,0
"26813",17661,78450,1,32,16042.6973581366,16,20.4260388888915,1917,139,16
"26815",24139,78455,3,266,16042.7776237269,18,686.554239722225,38,4,0
"26816",31019,78457,2,111,16042.7812387384,18,1092.62570083333,36,2,0
"26817",35635,78458,2,207,16042.7890584144,18,1.77632777776983,11,0,0
"26822",31466,78466,1,79,16042.8322615741,19,8.09172972215547,105,38,0
"26824",32504,78468,2,54,16042.8357382292,20,1.63193333334393,212,24,2
"26825",35639,78469,1,118,16042.8429428241,20,17.3868324999677,128,0,0
"26827",21160,78472,0,106,16042.8561783565,20,12.5671175000403,78,9,0
"26828",35026,78474,1,66,16042.8830750347,21,0.412432499991523,119,13,0
"26829",35286,78475,5,145,16042.8869271644,21,0.372667500045564,154,3,1
"26830",32145,78479,3,335,16042.9071008102,21,1.17557861109575,16,0,0
"26831",35644,78482,0,191,16042.9369918981,22,116.049447222286,1,0,0
"26832",35645,78485,2,46,16042.9607757755,23,2.48056833333439,11,0,0
"26834",35521,78489,3,68,16043.0406246528,0,0.214281388852331,28,2,0
"26835",35650,78493,3,194,16043.0843257292,2,4.51999722222487,16,0,0
"26837",35653,78496,0,58,16043.1667348727,4,7.00531305551529,1,0,0
"26841",20258,78503,1,53,16043.2962037037,7,9.96532305558523,113,2,0
"26842",10705,78504,1,85,16043.3414701736,8,1934.99964277777,27,0,0
"26844",35657,78509,1,165,16043.3960899306,9,1.51830916663011,25,1,0
"26845",35658,78510,0,95,16043.3962310995,9,2.72619805554549,1,0,0
"26847",35665,78517,0,1078,16043.5094124653,12,0.942948888871405,1,0,0
"26848",35663,78519,0,38,16043.5114130787,12,5.55822500003709,103,1,0
"26851",31466,78523,1,141,16043.539321794,12,0.987126944462458,105,38,0
"26852",30540,78526,1,143,16043.5502537037,13,0.342710277769301,317,86,0
"26853",35074,78529,0,231,16043.5637283565,13,0.661551944414775,10,0,0
"26854",8515,78532,3,114,16043.5693794792,13,4.86195833332009,204,21,0
"26856",20112,78539,1,499,16043.5997706019,14,275.831614722212,116,9,0
"26857",35672,78541,2,61,16043.6271667824,15,1.49378972219096,13,0,0
"26860",31420,78546,4,102,16043.673812419,16,1.21377694441213,1236,408,0
"26861",28864,78547,1,568,16043.6740027778,16,0.366707500020663,15,3,0
"26863",35678,78550,0,142,16043.6848615741,16,22.1603333333466,21,4,0
"26864",32463,78554,0,80,16043.6931782755,16,1.02024916668733,1,0,0
"26865",35679,78556,0,203,16043.7044375347,16,5.50924166666137,3,0,0
"26869",29774,78563,2,466,16043.7346820255,17,0.247469444473584,144,9,0
"26873",9728,78576,0,109,16043.8358081019,20,1.82326750000318,180,38,2
"26875",35463,78578,0,135,16043.8665768519,20,0.30703333331479,3,0,0
"26876",35694,78579,4,434,16043.8786204861,21,18.135158333381,226,0,1
"26881",27020,78590,1,152,16043.944828206,22,0.160800833304723,140,4,0
"26882",16113,78591,5,240,16043.9471044329,22,200.460299166706,78,13,0
"26883",11091,78593,3,260,16043.9567657407,22,339.842402777804,1159,185,5
"26884",11013,78596,5,330,16043.9666396644,23,4.59379333330525,280,28,0
"26886",101,78599,2,61,16043.9830576736,23,46.1692213888963,502,109,0
"26888",34864,78605,1,103,16044.0600039699,1,11.2774261111683,15,0,0
"26889",30540,78606,1,434,16044.069156331,1,7.18509888894028,317,86,0
"26891",35704,78609,4,132,16044.1240475694,2,0.776031388839086,21,0,0
"26892",34636,78611,1,52,16044.1297527778,3,0.380540833340751,25,3,0
"26894",35160,78618,1,88,16044.1971424769,4,1.46523416664865,23,1,0
"26895",35707,78619,2,113,16044.2058239236,4,8.77775722218884,11,0,0
"26896",31841,78621,0,87,16044.2101198264,5,3.82308805558417,21,0,0
"26898",35599,78624,0,38,16044.304481713,7,0.345608333349228,3,0,0
"26900",29537,78628,0,89,16044.3410334491,8,8.98828611108992,124,25,0
"26901",16319,78631,1,87,16044.3735829051,8,31.6429797222217,293,123,1
"26902",11691,78632,2,184,16044.3984670486,9,2689.691875,166,1,0
"26903",35716,78633,0,104,16044.4346232292,10,1.52773416664865,3,0,0
"26906",10416,78640,3,238,16044.5203532755,12,3.25680749999152,404,68,1
"26907",34811,78643,3,116,16044.5424459491,13,2.85367861111959,76,3,0
"26908",35678,78644,3,772,16044.5643135069,13,2.13046111113495,21,4,0
"26911",364,78650,1,80,16044.6033550926,14,0.446913888851802,5442,115,2
"26912",24097,78657,0,59,16044.6277103819,15,0.411774999962913,450,19,1
"26913",35295,78659,3,120,16044.6396963773,15,875.609012777805,51,0,0
"26914",16362,78663,0,211,16044.6593600694,15,0.639166666666667,206,15,0
"26917",35730,78672,0,215,16044.7058894329,16,0.207474999957614,1,0,0
"26918",22387,78673,3,378,16044.7068274653,16,15.8834944444233,496,7,1
"26920",1963,78681,1,112,16044.7687805903,18,4890.41215833333,165,5,0
"26921",32299,78684,1,82,16044.7783816319,18,0.192177777820163,326,0,0
"26922",14621,78688,2,92,16044.7902778125,18,1.40976583335135,106,0,0
"26923",24177,78690,0,36,16044.8091530903,19,0.327205555505223,133,1,0
"26924",35734,78691,0,49,16044.8125670139,19,1.62065750002861,3,0,0
"26926",35736,78694,4,475,16044.8348927894,20,6.76046666668521,438,15,0
"26927",35698,78695,1,176,16044.8470519329,20,0.611817499995232,21,0,0
"26931",26276,78711,1,2467,16044.9333831366,22,17.7824666666985,33,2,0
"26935",20425,78715,2,59,16044.9700456366,23,18.3502955555254,23,4,0
"26939",25529,78720,2,125,16045.0250583333,0,0.693813055555026,53,7,0
"26945",31844,78730,0,189,16045.2715812847,6,119.878666666614,36,1,0
"26946",24097,78733,2,120,16045.315006169,7,2.12739000002543,450,19,1
"26947",27086,78734,1,477,16045.3305744213,7,69.0628055555291,81,4,0
"26948",31160,78739,1,72,16045.3923151968,9,74.1413094444407,96,14,0
"26949",35764,78741,3,526,16045.4148408912,9,110.746409444478,16,1,0
"26950",16175,78744,2,105,16045.4248083681,10,2.22303055551317,423,30,1
"26952",29600,78747,1,278,16045.4406194792,10,88.7917075000207,316,15,0
"26953",24712,78748,0,115,16045.4672469097,11,0.283963055610657,3,0,0
"26954",32504,78754,2,772,16045.5086672454,12,0.238570277823342,212,24,2
"26957",28092,78761,0,146,16045.5724716435,13,1.51645277778308,15,0,0
"26958",35736,78762,3,98,16045.5760638542,13,0.0639508332808812,438,15,0
"26959",30557,78765,3,305,16045.6184945949,14,4872.96396388888,196,6,0
"26961",2040,78772,0,81,16045.6554723032,15,56.9614433333609,790,262,12
"26963",35775,78774,4,56,16045.6694329861,16,0.481614722212156,21,0,0
"26964",29386,78776,1,68,16045.684902581,16,3.75004555556509,84,6,0
"26966",24097,78781,1,32,16045.6971560532,16,0.501966666645474,450,19,1
"26970",35827,78788,2,153,16045.7267883912,17,7.82642027782069,11,0,0
"26972",24097,78792,5,266,16045.7613940625,18,65.0327127777868,450,19,1
"26975",35786,78797,1,568,16045.7938954861,19,4.32981666670905,6,0,0
"26978",35454,78805,1,89,16045.8530446412,20,7.05638222224183,36,1,0
"26979",21124,78806,1,74,16045.8564314815,20,7.2081805555688,31,0,0
"26980",16362,78807,2,84,16045.858765544,20,8.44571666664547,206,15,0
"26981",12492,78808,2,534,16045.8925496875,21,0.829776111112701,1537,44,0
"26982",35791,78809,4,396,16045.8974565625,21,20.1023202777571,175,2,0
"26983",35792,78810,0,59,16045.9037008912,21,6.62777777777778,1,0,0
"26985",35798,78815,0,189,16045.9373244213,22,4.0163055555688,1,0,0
"26986",30613,78816,3,206,16045.9451279745,22,259.12338500003,90,19,0
"26987",35800,78818,1,96,16045.9828219907,23,365.609336944487,6,0,0
"26989",17304,78820,1,41,16046.0415335648,0,16.5091047222084,83,25,0
"26990",35804,78821,1,57,16046.0473445602,1,2.15083694444762,6,0,0
"26992",30331,78827,1,80,16046.0885880787,2,5.35528249998887,68,5,0
"26993",31152,78828,10,584,16046.093331713,2,0.178086944421132,393,150,19
"26995",3984,78839,23,922,16046.2963539005,7,0.104099999997351,357,6,0
"26996",28304,78844,10,508,16046.4411127315,10,1.09220083336035,131,46,0
"26997",24430,78849,1,373,16046.5054420139,12,2.21531666662958,141,5,0
"26998",30269,78854,1,72,16046.5921224537,14,0.243350833323267,20,1,0
"27000",35810,78861,2,53,16046.642265625,15,28.6833361111085,11,0,0
"27001",35811,78862,1,132,16046.6571555903,15,0.244286111063427,11,0,0
"27002",6720,78866,0,94,16046.6776841435,16,0.168480555547608,273,3,0
"27003",35818,78872,0,22,16046.7669997685,18,1.20501583331161,1,0,0
"27004",28086,78876,3,128,16046.7754052431,18,0.919583333333333,138,3,0
"27011",35344,78890,2,45,16046.8982367245,21,2.49939361115297,11,0,0
"27013",35830,78893,2,102,16046.9279533565,22,67.3230166666375,11,0,0
"27015",35822,78896,1,103,16046.9513111921,22,2.65432777782281,11,0,0
"27016",31420,78897,1,82,16046.9590903588,23,3.19651111112701,1236,408,0
"27017",26094,78898,3,78,16046.9730654745,23,2.19978138890531,21,0,0
"27019",35822,78900,0,109,16046.7799007292,18,5.57346388896306,11,0,0
"27020",35841,78903,0,38,16046.9001098032,21,6.30842111110687,106,0,0
"27021",26500,78905,0,41,16047.045931713,1,3.01275194446246,106,3,0
"27022",35833,78907,1,48,16047.0630625347,1,3.93679277777672,8,0,0
"27024",35160,78912,1,53,16047.1612018866,3,3.15656777779261,23,1,0
"27026",22119,78915,1,75,16047.1676770833,4,0.218211111161444,107,0,0
"27028",26356,78920,2,130,16047.1794440625,4,12.3081166666746,131,20,0
"27031",35757,78926,2,127,16047.2442572569,5,11.8748369444079,46,1,0
"27032",22403,78929,1,286,16047.2506582986,6,37.7868333333731,51,12,0
"27033",35843,78930,0,176,16047.2570079861,6,4.20882138888041,1,0,0
"27034",29325,78932,2,52,16047.2982451736,7,5.91282055556774,77,7,0
"27036",35845,78938,0,165,16047.4079294329,9,495.327915000055,13,0,0
"27037",34856,78940,7,1269,16047.4211204861,10,7.4404897222254,81,1,0
"27040",7787,78945,0,59,16047.5059331019,12,5751.99440000004,441,23,1
"27043",273,78949,4,251,16047.5640222569,13,0.234905555579397,1384,17,0
"27046",24097,78955,0,96,16047.6069701389,14,2.25131944444444,450,19,1
"27047",22262,78956,1,116,16047.6161851852,14,0.734242499934302,23,3,0
"27048",35852,78957,0,46,16047.6166946412,14,0.215508333312141,1,0,0
"27050",35855,78961,1,284,16047.6421602199,15,0.0378658333089617,8,0,0
"27053",35864,78973,2,86,16047.7082164699,16,0.499934444493718,11,0,0
"27055",589,78976,0,97,16047.712034294,17,170.48188055555,58,4,0
"27059",12612,78989,2,40,16047.8222151273,19,0.318992499974039,113,1,0
"27060",35872,78990,5,204,16047.8241611458,19,2.03787138892545,128,2,0
"27062",34612,78994,1,78,16047.8456571412,20,5254.10404249999,28,0,0
"27063",35874,78995,0,99,16047.8461518519,20,2.33078138887882,3,0,0
"27065",17865,78999,0,112,16047.8728822917,20,3.04550083332592,127,0,0
"27067",19788,79003,2,58,16047.8949099537,21,1.57438611110051,180,13,0
"27068",11233,79004,1,141,16047.8954672801,21,44.5860269443856,80,3,0
"27069",35878,79005,0,105,16047.9015965278,21,0.149832499954436,3,0,0
"27070",35879,79007,3,87,16047.909049456,21,0.779557499951786,20,2,0
"27072",35881,79010,0,30,16047.923040706,22,0.354237777789434,25,4,0
"27076",10518,79026,1,167,16048.0964099537,2,14.2794091667069,131,1,0
"27078",3125,79028,4,480,16048.1254870718,3,12.5422213888831,582,3,0
"27082",31364,79032,0,367,16048.1723294792,4,16.3963897222281,52,4,0
"27083",35897,79037,0,49,16048.2679871875,6,7.33969083335665,1,0,0
"27086",35572,79042,1,104,16048.3983731829,9,3302.59243333333,396,23,1
"27087",3277,79043,8,389,16048.4609857639,11,3.58693416661686,13898,869,12
"27088",35901,79045,5,125,16048.4725230324,11,576.91016666664,26,0,0
"27090",35904,79049,3,358,16048.5066596875,12,1.38080444441901,16,0,0
"27093",22478,79054,0,289,16048.5273387731,12,0.317484166688389,50,1,0
"27095",29911,79056,1,219,16048.5340491551,12,1.55650444441372,211,39,0
"27097",35906,79059,1,203,16048.5536828704,13,0.705261944466167,6,0,0
"27098",35263,79060,0,30,16048.5601704514,13,1.30938888887564,53,0,0
"27102",35909,79077,0,144,16048.6387895486,15,26.3162147221963,103,0,0
"27103",35915,79078,1,58,16048.6408811343,15,5.61963694439994,6,0,0
"27104",25335,79087,1,170,16048.7048586806,16,0.951619444423252,116,1,0
"27111",35845,79097,2,302,16048.7655344097,18,0.957679722242885,13,0,0
"27112",35927,79099,0,69,16048.7835096065,18,3.55407222217984,1,0,0
"27113",4862,79102,4,92,16048.8029042014,19,5.52769361111853,3544,358,3
"27114",35803,79103,1,56,16048.8032121875,19,0.212591666645474,11,0,0
"27115",28957,79107,4,173,16048.8224720255,19,3.32758888887035,28,1,0
"27119",35932,79114,2,61,16048.8636652778,20,0.671090833279822,18,1,0
"27121",31843,79117,0,88,16048.8775666667,21,0.934138055576219,60,11,0
"27122",20598,79118,2,152,16048.8808978009,21,217.894867500001,72,2,0
"27124",22314,79122,2,157,16048.9134173611,21,0.93693694445822,273,22,0
"27125",24293,79124,1,91,16048.9184009259,22,3.55578138887882,175,1,0
"27128",5836,79129,1,43,16048.935534375,22,226.529000833299,11489,683,18
"27129",12492,79130,0,92,16048.9446653935,22,0.124240833322207,1537,44,0
"27131",21967,79133,1,136,16048.9510568287,22,205.515311111146,186,64,2
"27132",5880,79138,3,390,16048.9794817477,23,1.65453055553966,603,67,0
"27134",3287,79141,0,77,16049.0131734144,0,4.04693722221586,131,7,1
