"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour"
"34998",44939,78801,1,16,1399898642.22,12,9999999
"34999",4140,78803,3,172,1399898854.847,12,9999999
"35000",5419,78806,0,19,1399900010.01,13,-3753.35135555552
"35001",42891,78809,0,62,1399901036.383,13,-3739.7577175
"35002",45343,78810,0,47,1399690238.873,2,-3694.52753222227
"35003",11867,78811,12,589,1399902988.227,13,9999999
"35004",20869,78813,0,90,1399903291.947,14,9999999
"35005",24024,78814,2,116,1399903935.293,14,9999999
"35006",38452,78815,1,41,1399904900.15,14,-3755.96017222226
"35007",45427,78816,0,27,1399905165.897,14,-3500.73962611112
"35008",45430,78819,0,29,1399907434.26,15,9999999
"35009",44795,78820,0,24,1399908625.457,15,-3742.00116111113
"35010",44281,78821,9,315,1399908883.74,15,-3756.2917102778
"35011",14826,78823,3,186,1399909754.353,15,9999999
"35012",45436,78824,5,60,1399909936.21,15,9999999
"35013",45431,78826,3,211,1399911114.627,16,9999999
"35014",45325,78827,2,86,1399911257.32,16,-3752.75674805555
"35015",24612,78829,0,88,1399912839.217,16,9999999
"35016",13138,78833,1,37,1399914859.6,17,9999999
"35017",2631,78835,2,105,1399916831.32,17,9999999
"35018",10876,78837,1,24,1399918261.95,18,9999999
"35019",45439,78838,3,111,1399918284.97,18,9999999
"35020",35832,78839,0,67,1399918708.89,18,-3755.09143138886
"35021",45442,78841,2,53,1399920707.873,18,9999999
"35022",45445,78843,1,59,1399923986.097,19,9999999
"35023",29337,78844,0,54,1399925207.337,20,-3752.43424277776
"35024",45448,78847,5,86,1399926595.5,20,9999999
"35025",43750,78849,0,48,1399927944.953,20,-3750.5276730556
"35026",31632,78850,0,52,1399928006.913,20,9999999
"35027",4705,78851,5,114,1399928575.437,21,9999999
"35028",45449,78853,3,79,1399929622.463,21,9999999
"35029",45450,78854,2,53,1399929626.53,21,-3750.88641305553
"35030",45451,78861,0,82,1399933758.943,22,-3722.39088416669
"35031",45452,78862,3,165,1399934133.67,22,-3750.57666583339
"35032",45224,78863,2,42,1399934229.607,22,9999999
"35033",44442,78865,0,38,1399934913.787,22,9999999
"35034",29386,78867,5,50,1399935512.123,22,9999999
"35035",45454,78870,0,65,1399936372.82,23,9999999
"35036",45453,78871,0,129,1399936473.733,23,9999999
"35037",40128,78873,0,35,1399938636.897,23,9999999
"35038",36771,78875,0,51,1399952072.457,3,9999999
"35039",9007,78876,1,20,1399954112.79,4,-3752.61313249999
"35040",42769,78878,0,40,1399958142.15,5,9999999
"35041",3172,78879,1,80,1399958321.35,5,9999999
"35042",45343,78880,2,39,1399958751.083,5,9999999
"35043",45461,78883,0,88,1399962263.45,6,9999999
"35044",45005,78886,3,47,1399965099.17,7,9999999
"35045",5480,78887,0,44,1399965559.597,7,9999999
"35046",45465,78893,0,73,1399970040.093,8,-3686.97279527777
"35047",45467,78896,0,39,1399973661.033,9,-3752.08671277775
"35048",45277,78897,0,53,1399975597.757,10,-3751.89580833329
"35049",36539,78898,1,35,1399976168.193,10,-3752.71558972226
"35050",17913,78899,0,18,1399977245.043,10,9999999
"35051",45406,78900,6,65,1399977325.38,10,-3754.29930194444
"35052",37765,78901,0,28,1399978603.547,10,9999999
"35053",45472,78902,0,21,1399978971.87,11,9999999
"35054",20395,78903,0,22,1399982426.207,12,-3752.09622333335
"35055",45476,78904,1,106,1399982665.833,12,9999999
"35056",45477,78905,0,81,1399983326.253,12,-3752.14217944443
"35057",45479,78907,0,159,1399984512.44,12,-3751.13649527782
"35058",45481,78908,0,146,1399984854.63,12,9999999
"35059",39517,78915,0,31,1399987971.417,13,-3753.3051547222
"35060",39953,78920,0,33,1399989540.25,13,-3741.3686286111
"35061",45486,78921,0,63,1399990336.157,14,9999999
"35062",41367,78922,0,25,1399990648.433,14,9999999
"35063",45490,78924,1,57,1399991114.683,14,9999999
"35064",45491,78925,0,62,1399991493.197,14,9999999
"35065",597,78927,8,535,1399991974.957,14,9999999
"35066",45492,78930,1,64,1399993002.127,14,-3748.56802222219
"35067",43824,78932,0,25,1399993138.347,14,-3745.91216944449
"35068",28719,78935,1,49,1399994316.783,15,9999999
"35069",39531,78937,0,105,1399995203.11,15,9999999
"35070",10619,78938,1,35,1399995411.83,15,-3254.49617583328
"35071",42454,78941,0,59,1399996465.947,15,9999999
"35072",22114,78946,0,69,1399998373.333,16,9999999
"35073",32354,78949,1,39,1400000219.83,16,-3747.17851305551
"35074",45497,78952,0,247,1400002851.127,17,9999999
"35075",44942,78954,2,88,1400003536.79,17,9999999
"35076",45500,78958,1,39,1400004819.627,18,9999999
"35077",31534,78959,1,12,1400004993.993,18,9999999
"35078",40917,78964,0,123,1400005717.16,18,9999999
"35079",44269,78965,6,118,1400006547.187,18,9999999
"35080",10069,78966,1,31,1400006649.993,18,9999999
"35081",44515,78970,0,41,1400010262.123,19,9999999
"35082",40206,78972,2,65,1400011013.357,19,9999999
"35083",45507,78973,1,36,1400011091.69,19,-3746.47278416667
"35084",45506,78974,2,38,1400011429.993,20,9999999
"35085",30313,78976,1,39,1400012457.61,20,-3576.77863250004
"35086",45232,78979,0,76,1400014442.26,20,9999999
"35087",43721,78982,0,12,1400015822.447,21,9999999
"35088",39768,78984,0,28,1400017236.55,21,9999999
"35089",45512,78986,1,75,1400018231.853,21,9999999
"35090",9162,78987,1,48,1400018342.933,21,9999999
"35091",43750,78988,0,118,1400018390.04,21,9999999
"35092",44281,78991,0,19,1400019810.797,22,9999999
"35093",37632,78992,1,126,1400019869.593,22,9999999
"35094",21817,78995,0,45,1400020917.11,22,-3744.06077138894
"35095",45516,78999,1,35,1400022974.257,23,-3743.27595111112
"35096",11279,79000,1,33,1400023533.24,23,9999999
"35097",45518,79001,4,214,1400025917.807,0,9999999
"35098",45519,79002,2,75,1400027187.68,0,9999999
"35099",45520,79005,1,15,1400030879.803,1,-3747.6784627778
"35100",45523,79006,0,15,1400031010.437,1,9999999
"35101",11013,79009,8,702,1400031796.133,1,9999999
"35102",45526,79010,2,52,1400032098.16,1,-3747.29782972223
"35103",45528,79017,2,49,1400036679.647,3,9999999
"35104",29537,79018,1,31,1400036844.203,3,9999999
"35105",40784,79019,1,31,1400037377.283,3,9999999
"35106",42383,79020,0,43,1400040194.3,4,9999999
"35107",11279,79027,1,47,1400043636.593,5,9999999
"35108",31505,79028,1,22,1400044218.08,5,-3733.61777777778
"35109",45531,79031,0,14,1400047149.427,5,9999999
"35110",45532,79033,2,95,1400048972.32,6,9999999
"35111",44163,79034,3,39,1400050376.217,6,9999999
"35112",12492,79035,1,44,1400050772.38,6,9999999
"35113",45533,79036,0,130,1400051826.63,7,9999999
"35114",30540,79037,0,47,1400051998.637,7,-3737.56157138891
"35115",45460,79038,1,67,1400052199.473,7,9999999
"35116",30356,79039,0,26,1400052866.813,7,9999999
"35117",36769,79041,2,142,1400053948.11,7,9999999
"35118",31563,79042,2,71,1400054038.82,7,-439.746282499962
"35119",45409,79043,0,39,1400054521.65,8,-3737.38319916672
"35120",20869,79045,0,37,1400056935.467,8,-3164.45357694447
"35121",17672,79046,15,450,1400057300.287,8,9999999
"35122",45536,79047,0,52,1400058655.237,9,9999999
"35123",609,79048,1,33,1400058977.423,9,9999999
"35124",31379,79049,0,32,1400061540.983,9,-3740.44296944446
"35125",44939,79051,0,34,1400063307.19,10,9999999
"35126",45541,79053,0,17,1400064240.987,10,9999999
"35127",34645,79054,0,34,1400064294.767,10,-3741.77493166665
"35128",603,79055,3,45,1400065220.6,11,9999999
"35129",45427,79056,0,28,1400065322.44,11,-3740.66032694446
"35130",45542,79057,1,67,1400067123.523,11,9999999
"35131",45544,79060,0,46,1400070385.833,12,-3741.68702944444
"35132",45545,79061,0,43,1400070503.387,12,9999999
"35133",27813,79063,0,30,1400072872.157,13,9999999
"35134",32354,79064,0,50,1400072896.827,13,9999999
"35135",45224,79065,1,27,1400073074.7,13,9999999
"35136",42545,79067,2,88,1400073412.367,13,9999999
"35137",45549,79069,0,50,1400074743.74,13,9999999
"35138",45277,79071,4,328,1400075564.923,13,9999999
"35139",44163,79073,3,145,1400076703.853,14,9999999
"35140",28836,79075,3,90,1400077591.837,14,9999999
"35141",2798,79077,4,47,1400077935.717,14,-3716.89053527779
"35142",45547,79078,2,83,1400078105,14,-3737.58393805557
"35143",1354,79079,1,33,1400078113.813,14,9999999
"35144",31261,79080,1,66,1400078541.303,14,9999999
"35145",27615,79081,0,49,1400078902.72,14,9999999
"35146",686,79083,1,16,1400080186.067,15,9999999
"35147",9424,79085,0,32,1400080763.76,15,9999999
"35148",16938,79087,3,52,1400081493.923,15,-3741.65786194444
"35149",20845,79089,0,39,1400082390.693,15,9999999
"35150",45338,79092,2,51,1400083708.93,16,9999999
"35151",14826,79093,2,89,1400083755.42,16,9999999
"35152",12853,79094,3,52,1400083963.64,16,9999999
"35153",31828,79097,1,73,1400085056.087,16,-3741.18507416666
"35154",13138,79098,6,167,1400085532.853,16,9999999
"35155",45558,79099,1,33,1400086620.567,16,-3738.59185472223
"35156",45560,79100,1,81,1400087470.703,17,9999999
"35157",43902,79102,1,66,1400088197.603,17,-3736.59082861112
"35158",43739,79103,0,60,1400088272.2,17,-3741.91926027781
"35159",45561,79105,2,79,1400088769.01,17,9999999
"35160",30331,79108,1,151,1400090584.053,18,9999999
"35161",37886,79109,1,69,1400092115.377,18,9999999
"35162",40128,79110,2,78,1400092391.14,18,9999999
"35163",45539,79116,3,82,1400094063.15,19,9999999
"35164",45131,79118,1,57,1400094149.07,19,-3524.00499361111
"35165",6867,79119,3,63,1400094454.733,19,9999999
"35166",31261,79120,0,109,1400096094.193,19,9999999
"35167",45520,79121,2,85,1400096495.893,19,9999999
"35168",36979,79122,0,45,1400097419.47,19,-3741.09089916666
"35169",44281,79126,3,34,1400098752.92,20,9999999
"35170",45567,79128,0,440,1400099940.78,20,9999999
"35171",45568,79129,2,75,1400099999.24,20,-3515.68462972224
"35172",13154,79132,0,27,1400102458.273,21,9999999
"35173",45303,79134,0,37,1400103343.913,21,9999999
"35174",41307,79135,0,28,1400103432.33,21,9999999
"35175",45572,79139,0,26,1400104436.17,21,9999999
"35176",45571,79140,0,50,1400104814.897,22,9999999
"35177",35925,79141,0,38,1400105785.89,22,-3737.91075916661
"35178",37632,79144,3,33,1400108823.043,23,9999999
"35179",5321,79145,3,43,1400109071.323,23,9999999
"35180",44451,79148,5,364,1400110330.623,23,9999999
"35181",43258,79149,0,50,1400110927.837,23,-3555.92061499993
"35182",45449,79150,0,22,1400111122.34,23,-3741.45200472216
"35183",45574,79151,0,12,1400111416.847,23,9999999
"35184",39768,79153,0,11,1400111704.78,23,9999999
"35185",45577,79154,2,64,1400112790.117,0,9999999
"35186",40128,79155,0,69,1400112967.223,0,9999999
"35187",45578,79156,1,70,1400113824.47,0,-3705.24891305559
"35188",4673,79157,1,209,1400114789.63,0,9999999
"35189",28986,79158,2,198,1400115041.397,0,9999999
"35190",45235,79162,2,68,1400116893.98,1,9999999
"35191",31699,79163,1,41,1400117138.217,1,9999999
"35192",23890,79173,1,99,1400124341.307,3,-3734.23561388883
"35193",44515,79175,1,57,1400133340.543,5,9999999
"35194",45587,79178,6,138,1400137655.17,7,9999999
"35195",45586,79179,1,24,1400138041.35,7,9999999
"35196",1126,79181,1,49,1400138911.06,7,9999999
"35197",45525,79183,1,66,1400139382.123,7,9999999
"35198",41294,79186,1,38,1400142980.4,8,9999999
"35199",43014,79187,0,45,1400143023.003,8,-3736.9097361111
"35200",43534,79188,0,210,1400144329.68,8,-3737.3308555556
"35201",45591,79190,1,98,1400145631.66,9,-3740.11046583335
"35202",45592,79191,0,23,1400145646.763,9,9999999
"35203",42896,79192,0,256,1400145884.437,9,-3740.30814361115
"35204",45429,79193,1,14,1400146147.053,9,9999999
"35205",45593,79195,1,39,1400149261.177,10,9999999
"35206",45594,79196,0,12,1400149404.09,10,9999999
"35207",35791,79197,2,29,1400150206.87,10,9999999
"35208",45595,79198,1,35,1400151073.877,10,9999999
"35209",42987,79199,1,76,1400151380.037,10,9999999
"35210",45598,79203,2,81,1400155352.173,12,9999999
"35211",9515,79204,0,33,1400155902.953,12,9999999
"35212",45599,79205,2,172,1400157870.59,12,9999999
"35213",35736,79207,0,964,1400158850.023,13,9999999
"35214",45602,79212,1,81,1400159919.547,13,9999999
"35215",42144,79214,0,9,1400160332.84,13,9999999
"35216",28464,79215,1,54,1400160614.753,13,-3740.30212861114
"35217",44654,79216,2,83,1400160728.117,13,-3671.82318444451
"35218",45603,79218,6,214,1400161499.367,13,9999999
"35219",40856,79219,0,26,1400162359.89,13,9999999
"35220",35873,79220,0,12,1400162499.8,14,9999999
"35221",10416,79222,2,34,1400163471.6,14,9999999
"35222",45607,79223,1,42,1400163618.88,14,9999999
"35223",45606,79227,1,120,1400165739.157,14,9999999
"35224",44839,79229,2,309,1400166544.847,15,9999999
"35225",45612,79231,4,118,1400167219.8,15,-3738.79577499999
"35226",26205,79235,0,43,1400168970.607,15,9999999
"35227",45093,79241,1,26,1400169878.88,16,9999999
"35228",45614,79242,0,33,1400170945.18,16,9999999
"35229",7071,79243,3,36,1400171380.613,16,-3690.46560638885
"35230",45615,79244,1,43,1400172463.913,16,-3738.15760361115
"35231",40322,79246,0,22,1400172622.01,16,9999999
"35232",45616,79248,1,40,1400172896.5,16,-3642.36511944446
"35233",45618,79253,3,45,1400175174.1,17,9999999
"35234",28545,79254,0,91,1400175958.47,17,9999999
"35235",45620,79257,0,23,1400176752.33,17,9999999
"35236",45623,79258,0,47,1400176848.593,18,9999999
"35237",45617,79260,2,41,1400177089.867,18,9999999
"35238",6142,79265,3,120,1400180170.877,18,9999999
"35239",30269,79267,0,35,1400180715.48,19,9999999
"35240",45605,79268,6,97,1400180880.49,19,-3677.12582305557
"35241",45628,79270,1,96,1400181018.533,19,9999999
"35242",45627,79271,0,28,1400181049.703,19,9999999
"35243",36979,79274,0,9,1400182237.883,19,9999999
"35244",45629,79275,1,24,1400182272.373,19,-3725.38588138892
"35245",45631,79276,2,65,1400182388.553,19,-3737.7528488889
"35246",44158,79277,0,27,1400182443.493,19,-3735.99209722221
"35247",45633,79278,1,87,1400183867.493,19,9999999
"35248",21817,79279,0,50,1400184022.34,20,9999999
"35249",43546,79280,1,31,1400184681.217,20,9999999
"35250",42424,79281,4,125,1400184768.467,20,-3723.30136583335
"35251",28835,79282,2,29,1400184804.22,20,9999999
"35252",27058,79283,0,41,1400185581.233,20,9999999
"35253",44968,79286,4,144,1400188181.507,21,9999999
"35254",22468,79288,0,42,1400191489.873,22,9999999
"35255",45624,79290,3,81,1400192686.913,22,9999999
"35256",4564,79293,2,116,1400195128.393,23,9999999
"35257",28377,79294,2,161,1400195188.633,23,9999999
"35258",45640,79295,0,2,1400196723.45,23,9999999
"35259",44939,79296,2,2196,1400197642.567,23,9999999
"35260",45625,79297,1,39,1400199237.993,0,9999999
"35261",20394,79301,2,32,1400201146.387,0,9999999
"35262",31324,79305,6,483,1400205887.657,2,9999999
"35263",17046,79308,0,7,1400212556.013,3,9999999
"35264",45646,79309,1,33,1400213573.933,4,9999999
"35265",45644,79310,0,30,1400213581.947,4,9999999
"35266",45647,79311,0,14,1400214407.213,4,-3735.36361277779
"35267",10515,79312,4,84,1400218371.407,5,9999999
"35268",35828,79313,2,165,1400219259.177,5,9999999
"35269",6386,79314,3,62,1400220460.527,6,-3734.84128166662
"35270",29431,79315,0,25,1400221493.81,6,-3738.06333611111
"35271",38286,79319,4,306,1400245735.733,13,9999999
"35272",45140,79321,2,89,1400246257.697,13,9999999
"35273",42668,79322,0,47,1400246601.407,13,9999999
"35274",45657,79323,0,17,1400247648.26,13,9999999
"35275",35574,79324,1,122,1400248400.327,13,-3745.58391111116
"35276",45656,79326,3,268,1400249392.883,14,9999999
"35277",38241,79328,1,28,1400250175.477,14,9999999
"35278",45662,79330,3,63,1400252122.953,14,9999999
"35279",45663,79332,1,32,1400253274.243,15,9999999
"35280",40378,79334,7,336,1400253944.06,15,-3745.06389722221
"35281",27891,79335,1,29,1400253961.933,15,9999999
"35282",42668,79336,0,16,1400254040.263,15,9999999
"35283",45667,79338,0,20,1400254908.927,15,9999999
"35284",45669,79339,1,47,1400255580.647,15,9999999
"35285",45671,79341,1,57,1400256033.873,16,9999999
"35286",37313,79344,1,112,1400257890.073,16,9999999
"35287",29021,79345,0,33,1400258407.673,16,9999999
"35288",45658,79347,1,185,1400259195.27,16,9999999
"35289",45675,79348,1,43,1400259746.107,17,-3742.14469916662
"35290",45674,79349,4,154,1400260169.733,17,9999999
"35291",37403,79352,0,33,1400262006.003,17,9999999
"35292",45676,79355,3,57,1400266439.933,18,9999999
"35293",37288,79356,1,59,1400266596.393,18,9999999
"35294",31427,79358,0,12,1400266963.103,19,9999999
"35295",37288,79360,3,75,1400267497.363,19,-3741.85632861111
"35296",45215,79363,0,18,1400272142.603,20,9999999
"35297",45677,79366,2,95,1400273412.08,20,-3746.50529444443
"35298",45685,79367,0,18,1400273840.527,20,9999999
"35299",2329,79368,0,87,1400275180.687,21,9999999
"35300",20884,79369,1,41,1400276083.613,21,9999999
"35301",45689,79370,4,63,1400276306.877,21,9999999
"35302",37288,79373,2,53,1400278024.23,22,9999999
"35303",17046,79375,0,7,1400281908.607,23,9999999
"35304",17046,79377,0,73,1400283568.76,23,9999999
"35305",27089,79381,3,66,1400289853.53,1,9999999
"35306",45695,79382,2,96,1400296273.933,3,9999999
"35307",28096,79383,0,22,1400296904.547,3,9999999
"35308",30540,79384,0,19,1400297646.62,3,9999999
"35309",45680,79385,1,38,1400298246.313,3,-3751.34021472222
"35310",17186,79389,2,91,1400304410.143,5,9999999
"35311",45589,79390,0,24,1400305191.55,5,9999999
"35312",44163,79393,0,36,1400308083.29,6,9999999
"35313",36462,79398,0,42,1400313912.17,8,9999999
"35314",29497,79399,1,56,1400314222.953,8,-3752.58885277781
"35315",45701,79401,0,22,1400316921.197,8,9999999
"35316",45658,79402,1,112,1400317228.297,9,9999999
"35317",12492,79403,1,89,1400318439.477,9,-3732.75253611108
"35318",45671,79404,1,80,1400320739.173,9,9999999
"35319",45704,79407,0,42,1400322528.96,10,9999999
"35320",45674,79408,0,31,1400323739.693,10,9999999
"35321",179,79409,6,132,1400324157.55,10,9999999
"35322",37661,79413,0,36,1400326230.79,11,9999999
"35323",13624,79415,0,18,1400326603.69,11,-3752.43662222226
"35324",12492,79416,2,151,1400327031.83,11,-2490.22674444444
"35325",37661,79417,0,16,1400327047.61,11,9999999
"35326",40378,79418,1,89,1400330729,12,9999999
"35327",45708,79419,0,34,1400331417.273,12,-3751.44568055557
"35328",43534,79420,0,37,1400331435.507,12,-3751.32514166666
"35329",45653,79421,1,57,1400334094.607,13,9999999
"35330",25180,79422,1,32,1400334172.727,13,9999999
"35331",45710,79424,3,114,1400335172.017,13,9999999
"35332",45711,79425,1,37,1400335978.46,14,9999999
"35333",45512,79430,0,132,1400341609.767,15,9999999
"35334",31104,79431,3,87,1400342638.92,16,9999999
"35335",37288,79433,2,99,1400342925.06,16,9999999
"35336",45717,79435,1,70,1400344277.973,16,9999999
"35337",14125,79436,0,21,1400344492.94,16,9999999
"35338",45720,79437,1,33,1400345424.463,16,9999999
"35339",45715,79438,5,56,1400345506.187,16,9999999
"35340",37288,79440,1,57,1400346032.143,17,9999999
"35341",45721,79441,0,18,1400346404.92,17,9999999
"35342",37223,79442,0,32,1400346982.233,17,9999999
"35343",28986,79444,2,152,1400349163.777,17,9999999
"35344",40114,79448,1,13,1400353618.657,19,9999999
"35345",40378,79449,3,206,1400353945.657,19,9999999
"35346",45722,79450,2,24,1400355901.563,19,9999999
"35347",43221,79452,1,39,1400358673.29,20,9999999
"35348",45717,79453,0,40,1400359562.567,20,9999999
"35349",45671,79454,3,108,1400360214.857,20,-3750.19173722221
"35350",37886,79456,0,50,1400361593.3,21,9999999
"35351",8960,79459,0,19,1400365343.03,22,9999999
"35352",27779,79461,1,30,1400366195.293,22,9999999
"35353",7734,79463,1,27,1400367379.987,22,9999999
"35354",45732,79464,5,80,1400371397.36,0,9999999
"35355",35574,79465,1,77,1400371786.167,0,-3741.55257777777
"35356",34738,79468,1,55,1400376875.617,1,9999999
"35357",20884,79469,3,91,1400376922.687,1,9999999
"35358",9162,79472,2,31,1400379357.92,2,9999999
"35359",30971,79473,4,176,1400384671.193,3,9999999
"35360",45735,79474,0,13,1400390158.22,5,9999999
"35361",41346,79476,0,36,1400391868.953,5,9999999
"35362",11272,79477,3,156,1400395983.963,6,-3758.17202944444
"35363",45740,79479,0,47,1400396767.45,7,9999999
"35364",45739,79480,6,131,1400396960.587,7,9999999
"35365",20015,79481,1,188,1400397074.563,7,9999999
"35366",42275,79482,0,36,1400399226.853,7,9999999
"35367",43810,79483,1,28,1400400837.48,8,9999999
"35368",44391,79484,0,21,1400400864.563,8,9999999
"35369",37288,79485,1,102,1400401946.023,8,-3757.83571388887
"35370",44865,79489,2,40,1400406562.607,9,9999999
"35371",40378,79490,1,57,1400406962.617,9,-3757.57622055557
"35372",45741,79493,0,111,1400409379.903,10,9999999
"35373",40378,79495,0,37,1400412535.777,11,-3751.44552222219
"35374",45743,79498,1,58,1400418805.68,13,9999999
"35375",40917,79499,2,81,1400418866.137,13,9999999
"35376",43454,79502,0,21,1400419819.727,13,9999999
"35377",45745,79503,1,68,1400420073.447,13,-3759.91807777776
"35378",7258,79505,2,260,1400421557.89,13,9999999
"35379",40856,79507,0,61,1400423452.28,14,9999999
"35380",45746,79508,1,24,1400424534.073,14,9999999
"35381",36462,79511,1,55,1400427025.32,15,-3760.64709916665
"35382",40917,79512,0,43,1400430155.23,16,9999999
"35383",45512,79513,0,45,1400431568.987,16,-3761.54885194447
"35384",31420,79514,4,129,1400433303.53,17,9999999
"35385",31975,79515,60,6149,1400435450.803,17,9999999
"35386",43819,79516,4,221,1400436505.613,18,-3741.49354333334
"35387",41211,79517,0,48,1400438580.653,18,9999999
"35388",32420,79518,8,185,1400442744.463,19,9999999
"35389",45240,79523,8,379,1400444948.74,20,-3761.2353963889
"35390",41185,79526,0,71,1400445471.6,20,-3760.71680555556
"35391",45756,79528,0,75,1400445942.167,20,9999999
"35392",43653,79530,1,47,1400449645.88,21,9999999
"35393",21737,79532,1,54,1400452690.36,22,9999999
"35394",45339,79534,0,18,1400453316.38,22,-3724.59647305555
"35395",45339,79535,5,101,1400453651.8,22,9999999
"35396",41047,79536,1,48,1400456777.997,23,9999999
"35397",39997,79542,3,78,1400463849.287,1,-4188.52665944444
"35398",45768,79544,0,47,1400465754.737,2,9999999
"35399",45769,79546,1,31,1400466557.77,2,9999999
"35400",45770,79548,1,71,1400466893.783,2,9999999
"35401",39601,79549,2,29,1400467780.1,2,-3764.08982777774
"35402",43338,79553,2,41,1400468305.147,2,-3761.14697222226
"35403",40010,79556,1,127,1400478279.393,5,9999999
"35404",45745,79559,0,50,1400480488.4,6,9999999
"35405",45320,79560,0,20,1400481046.523,6,9999999
"35406",45774,79561,1,46,1400481852.32,6,9999999
"35407",45775,79564,0,75,1400484902.827,7,9999999
"35408",45776,79565,0,31,1400485539.663,7,9999999
"35409",36738,79568,0,28,1400487896.37,8,-3763.27126388888
"35410",37640,79569,1,52,1400489162.74,8,9999999
"35411",45779,79570,1,49,1400490893.75,9,9999999
"35412",45781,79573,1,38,1400491905.393,9,9999999
"35413",13212,79576,0,26,1400494185.46,10,9999999
"35414",45782,79577,0,10,1400494668.793,10,9999999
"35415",10515,79578,3,376,1400494983.44,10,-3593.84228055557
"35416",45783,79579,0,42,1400495779.39,10,9999999
"35417",43924,79582,0,36,1400497022.343,10,9999999
"35418",45232,79584,1,57,1400499962.537,11,9999999
"35419",45787,79586,0,48,1400500189.143,11,9999999
"35420",45553,79587,0,22,1400500797.01,11,9999999
"35421",45788,79589,0,98,1400501838.587,12,9999999
"35422",45789,79591,0,56,1400502474.7,12,-1146.21594444447
"35423",42952,79592,1,34,1400502492.027,12,-3763.20735388888
"35424",45192,79593,1,26,1400503029.313,12,9999999
"35425",45792,79594,0,43,1400505074.207,13,9999999
"35426",44422,79596,0,21,1400505896.593,13,9999999
"35427",741,79598,1,38,1400506284.97,13,9999999
"35428",45794,79599,0,32,1400506468.87,13,9999999
"35429",45796,79601,1,37,1400507231.953,13,9999999
"35430",8503,79604,0,62,1400508416.063,14,9999999
"35431",16041,79605,0,125,1400508437.13,14,9999999
"35432",35988,79608,2,77,1400509573.677,14,-3762.24615944445
"35433",45466,79610,2,81,1400509752.91,14,9999999
"35434",30201,79612,6,213,1400510757.123,14,9999999
"35435",45801,79613,0,41,1400511167.957,14,9999999
"35436",45803,79614,0,35,1400511333.277,14,9999999
"35437",37392,79615,4,43,1400511435.583,14,9999999
"35438",45804,79617,3,68,1400513080.803,15,9999999
"35439",45806,79618,2,105,1400513474.737,15,9999999
"35440",45805,79619,1,59,1400514129.497,15,9999999
"35441",25973,79620,0,30,1400514463.407,15,9999999
"35442",13090,79621,1,38,1400514681.757,15,9999999
"35443",35094,79622,3,107,1400514874.587,15,-3761.7508019444
"35444",27779,79627,1,37,1400518190.787,16,9999999
"35445",42380,79630,0,14,1400519424.36,17,-3747.29115833335
"35446",10596,79632,0,32,1400519577.68,17,9999999
"35447",45720,79635,1,86,1400523348.28,18,-3748.59578527775
"35448",45812,79637,3,121,1400524362.077,18,9999999
"35449",45438,79640,2,22,1400525970.19,18,9999999
"35450",40037,79641,0,28,1400528113.25,19,-3759.41656666663
"35451",20395,79645,0,41,1400529630.44,20,9999999
"35452",45819,79648,1,17,1400530982.163,20,9999999
"35453",45818,79649,2,48,1400531014.333,20,9999999
"35454",4060,79651,0,190,1400533314.427,21,9999999
"35455",45824,79653,1,59,1400537195.78,22,-3751.23096666667
"35456",1443,79654,0,11,1400537968.86,22,9999999
"35457",45453,79657,0,37,1400539157.13,22,9999999
"35458",45826,79658,1,103,1400541465.833,23,9999999
"35459",29599,79659,0,31,1400541724.897,23,9999999
"35460",30295,79660,1,179,1400541939.233,23,9999999
"35461",8457,79662,1,50,1400543897.96,23,-3752.41887222224
"35462",8267,79665,0,42,1400549454.133,1,-3753.09001277778
"35463",36564,79668,2,106,1400551852.04,2,9999999
"35464",37057,79669,3,105,1400551855.663,2,9999999
"35465",45835,79670,3,77,1400553068.413,2,9999999
"35466",45805,79671,3,48,1400553137.977,2,9999999
"35467",45836,79672,0,55,1400554578.003,2,9999999
"35468",31324,79678,0,26,1400565236.507,5,-3754.53861027777
"35469",7616,79679,1,57,1400567138.58,6,-3744.2045519444
"35470",9162,79680,0,17,1400568001.223,6,9999999
"35471",45157,79681,1,41,1400568018.407,6,9999999
"35472",21961,79682,0,33,1400569353.263,7,9999999
"35473",28183,79684,1,58,1400573885.757,8,-3746.18943611112
"35474",45843,79685,3,62,1400574890.287,8,-3573.22265833331
"35475",45746,79689,0,33,1400575333.107,8,9999999
"35476",40010,79693,0,90,1400579275.013,9,-3753.91104722222
"35477",36228,79694,0,27,1400579557.713,9,9999999
"35478",43280,79695,0,39,1400579909.323,9,-3752.79009444442
"35479",37609,79698,1,9,1400583157.93,10,9999999
"35480",17913,79699,2,147,1400583531.42,10,9999999
"35481",36462,79700,2,131,1400584252.067,11,9999999
"35482",11678,79701,1,11,1400584813.053,11,9999999
"35483",43414,79703,1,38,1400585603.403,11,9999999
"35484",36228,79705,1,157,1400587220.397,12,9999999
"35485",290,79706,-10,159,1400587682.63,12,-3742.23891583337
"35486",21744,79707,1,103,1400588180.583,12,9999999
"35487",43824,79712,0,47,1400591591.393,13,-3751.06000444452
"35488",45490,79714,0,7,1400592521.48,13,9999999
"35489",45809,79715,8,255,1400592564.06,13,9999999
"35490",45853,79716,2,57,1400593306.68,13,9999999
"35491",45846,79718,2,57,1400594024.433,13,9999999
