"","Person","PostID","Score","ViewCount","QTime","HourQTime"
"39531",21961,109863,1,43,1406650396.26,16
"39532",49709,109866,1,29,1406651923.1,16
"39533",30409,109867,0,37,1406652212.587,16
"39534",52554,109868,3,20,1406652236.227,16
"39535",18615,109869,1,45,1406653350.673,17
"39536",52455,109872,0,67,1406653947.61,17
"39537",36738,109874,0,31,1406654195.78,17
"39538",31264,109875,5,40,1406654216.67,17
"39539",36738,109877,0,35,1406654900.513,17
"39540",53048,109878,0,64,1406655889.697,17
"39541",52020,109881,1,26,1406657046.377,18
"39542",52672,109887,2,38,1406658932.347,18
"39543",49235,109889,1,33,1406661134.5,19
"39544",49217,109890,1,31,1406661404.39,19
"39545",22159,109892,0,20,1406662226.343,19
"39546",31019,109893,0,9,1406662588.463,19
"39547",53054,109894,1,32,1406662707.417,19
"39548",23658,109895,0,11,1406663374.95,19
"39549",53056,109897,0,11,1406664084.26,20
"39550",53058,109899,0,13,1406664918.46,20
"39551",52663,109900,0,20,1406665508.487,20
"39552",52394,109902,1,30,1406666331.44,20
"39553",40279,109911,0,12,1406673638.403,22
"39554",21961,109912,0,30,1406673909.383,22
"39555",53067,109915,2,41,1406674907.05,23
"39556",41267,109919,1,78,1406677516.68,23
"39557",53068,109920,0,11,1406677530.133,23
"39558",53064,109922,4,48,1406679694.187,0
"39559",21160,109923,2,84,1406679744.863,0
"39560",48467,109925,2,17,1406683059.26,1
"39561",31147,109927,4,75,1406685940.643,2
"39562",26041,109935,0,45,1406690530.14,3
"39563",48876,109937,0,45,1406691440.95,3
"39564",52388,109942,1,29,1406697974.813,5
"39565",21961,109943,4,528,1406698586.337,5
"39566",53077,109946,0,12,1406702676.003,6
"39567",53078,109947,0,35,1406703734.977,7
"39568",3077,109949,1,116,1406705279.673,7
"39569",53080,109950,0,26,1406705377.19,7
"39570",22237,109953,1,26,1406707030.103,7
"39571",30341,109955,1,13,1406707235.24,8
"39572",53084,109959,3,65,1406711605.907,9
"39573",35753,109965,1,53,1406714731.17,10
"39574",53087,109967,0,17,1406715081.557,10
"39575",53088,109971,1,24,1406715823.24,10
"39576",28322,109972,0,10,1406716514.547,10
"39577",49305,109973,0,27,1406717227.56,10
"39578",30834,109976,0,63,1406719147.26,11
"39579",21160,109979,4,204,1406720511.237,11
"39580",53092,109983,1,21,1406722749.967,12
"39581",2798,109984,3,57,1406723470.86,12
"39582",53095,109988,0,25,1406726390.987,13
"39583",53097,109990,0,36,1406726547.933,13
"39584",53098,109993,1,24,1406728168.92,13
"39585",53096,109995,3,26,1406728686.523,13
"39586",40252,109996,1,26,1406729278.157,14
"39587",27700,109997,0,6,1406729827.35,14
"39588",52461,109999,0,35,1406730606.707,14
"39589",21961,110001,0,32,1406732230.19,14
"39590",49458,110003,1,21,1406732512.11,15
"39591",17865,110004,22,382,1406732561.12,15
"39592",49325,110005,1,46,1406732680.37,15
"39593",10633,110006,1,102,1406732771.723,15
"39594",42808,110008,1,41,1406733973.397,15
"39595",53111,110010,0,40,1406734553.19,15
"39596",13212,110012,1,17,1406734810.247,15
"39597",53113,110013,1,13,1406734901.16,15
"39598",53117,110020,0,18,1406737988.693,16
"39599",46412,110022,0,5,1406740032.597,17
"39600",41267,110025,1,47,1406742080.303,17
"39601",5918,110026,2,57,1406742340.997,17
"39602",52490,110029,1,27,1406744542.4,18
"39603",53124,110030,0,35,1406744555.073,18
"39604",40065,110032,2,23,1406745000.243,18
"39605",44665,110034,0,25,1406745596.223,18
"39606",53125,110036,0,9,1406747075.51,19
"39607",53128,110038,3,46,1406748061.013,19
"39608",53126,110040,0,22,1406748410.277,19
"39609",40390,110041,0,39,1406748414.593,19
"39610",996,110043,1,92,1406750058.08,19
"39611",41307,110047,0,27,1406751765.893,20
"39612",53135,110049,2,69,1406753091.497,20
"39613",2488,110051,2,14,1406753781.133,20
"39614",17918,110054,0,13,1406755465.967,21
"39615",53094,110057,1,25,1406756714.733,21
"39616",53143,110059,0,36,1406758768.98,22
"39617",53124,110060,0,16,1406759031.573,22
"39618",52874,110064,1,38,1406760709.523,22
"39619",21961,110066,0,107,1406765593.287,0
"39620",52391,110067,0,13,1406766386.25,0
"39621",900,110070,1,34,1406768206.78,0
"39622",53147,110071,1,33,1406768218.75,0
"39623",43634,110072,0,65,1406768598.51,1
"39624",27783,110078,2,40,1406772462.053,2
"39625",49359,110080,0,46,1406773314.27,2
"39626",21906,110082,0,12,1406773684.42,2
"39627",53150,110083,0,24,1406773700.103,2
"39628",51972,110085,0,10,1406774482.467,2
"39629",52429,110088,0,33,1406775963.66,3
"39630",21961,110089,0,8,1406776931.04,3
"39631",53152,110090,0,14,1406777302.76,3
"39632",53154,110091,1,40,1406779443.56,4
"39633",19762,110092,1,86,1406780139.077,4
"39634",52054,110099,0,30,1406795026.78,8
"39635",53099,110101,0,48,1406796682.07,8
"39636",52694,110102,0,10,1406797231.957,9
"39637",42822,110103,0,38,1406797259.967,9
"39638",53099,110104,0,36,1406797412.76,9
"39639",40976,110107,0,10,1406799042.793,9
"39640",48554,110108,1,26,1406800144.23,9
"39641",48916,110109,0,58,1406800720.657,9
"39642",45941,110110,0,20,1406800849.26,10
"39643",53161,110111,0,17,1406801531.24,10
"39644",52669,110113,4,1307,1406802315.913,10
"39645",53157,110115,0,25,1406803624.82,10
"39646",53163,110118,0,9,1406804991.307,11
"39647",43059,110122,3,155,1406806411.727,11
"39648",53160,110124,0,24,1406807461.817,11
"39649",24515,110125,1,69,1406807474.27,11
"39650",34707,110127,1,56,1406808780.913,12
"39651",53165,110129,1,25,1406809405.807,12
"39652",25816,110133,2,54,1406811052.723,12
"39653",49422,110136,0,81,1406814061.063,13
"39654",35907,110137,0,22,1406814368.933,13
"39655",52933,110138,2,65,1406814549.633,13
"39656",53007,110139,2,37,1406814733.727,13
"39657",52812,110141,2,29,1406814846.123,13
"39658",27241,110143,2,30,1406815712.363,14
"39659",4864,110144,0,30,1406816081.727,14
"39660",48455,110145,0,36,1406816541.297,14
"39661",53175,110146,1,23,1406816826.15,14
"39662",53182,110148,0,54,1406809035.877,12
"39663",53178,110152,1,35,1406820020.657,15
"39664",48490,110153,1,39,1406820309.99,15
"39665",53182,110155,0,32,1406820634.32,15
"39666",20038,110156,1,44,1406821074.217,15
"39667",24626,110157,0,49,1406821210.84,15
"39668",51924,110158,1,29,1406821875.503,15
"39669",53189,110165,0,12,1406825677.057,16
"39670",52740,110166,2,63,1406825829.583,16
"39671",53184,110167,2,27,1406825849.353,16
"39672",31160,110168,0,31,1406825943.307,16
"39673",53187,110171,6,128,1406828807.677,17
"39674",2488,110173,1,43,1406829410.35,17
"39675",53192,110175,2,72,1406831852.46,18
"39676",53197,110177,0,53,1406832516.627,18
"39677",32462,110178,3,72,1406833049.35,18
"39678",53198,110183,0,29,1406833702.047,19
"39679",36229,110185,3,59,1406834197.27,19
"39680",32047,110189,0,13,1406836506.657,19
"39681",49545,110190,3,102,1406836707.463,19
"39682",53200,110192,1,89,1406837531.98,20
"39683",25928,110193,0,29,1406838046.443,20
"39684",53144,110194,3,130,1406838369.867,20
"39685",53202,110197,1,7,1406838933.47,20
"39686",53201,110198,3,64,1406839060.053,20
"39687",53203,110199,2,29,1406841827.78,21
"39688",53208,110201,0,66,1406842293.82,21
"39689",48876,110202,0,32,1406843847.667,21
"39690",53064,110203,7,134,1406844468.26,22
"39691",45224,110205,-1,28,1406845715.707,22
"39692",53193,110209,4,162,1406848599.473,23
"39693",53212,110212,4,38,1406850200.35,23
"39694",41267,110216,3,49,1406857257.473,1
"39695",52429,110217,0,32,1406857837.607,1
"39696",53218,110219,0,11,1406859012.593,2
"39697",53219,110220,0,13,1406859816.703,2
"39698",53144,110222,1,40,1406861186.367,2
"39699",53211,110224,2,41,1406863661.987,3
"39700",40215,110225,2,129,1406867147.087,4
"39701",25424,110228,3,72,1406872984.347,6
"39702",10119,110229,1,27,1406873584.41,6
"39703",16393,110235,3,203,1406877223.373,7
"39704",49034,110236,0,32,1406877502.723,7
"39705",53222,110240,0,18,1406879025.757,7
"39706",52974,110243,0,19,1406882814.65,8
"39707",44021,110244,0,16,1406882865.607,8
"39708",41499,110247,0,41,1406884018.157,9
"39709",53227,110248,0,22,1406884057.883,9
"39710",20917,110249,2,305,1406885811.487,9
"39711",53230,110256,0,13,1406888361.597,10
"39712",41267,110258,0,25,1406888837.123,10
"39713",53230,110259,0,10,1406889362.45,10
"39714",13702,110260,1,27,1406890179.597,10
"39715",49034,110261,1,60,1406890626.513,10
"39716",40252,110262,2,76,1406892420.52,11
"39717",53232,110265,0,12,1406896519.443,12
"39718",53233,110266,0,14,1406897535.687,12
"39719",2798,110268,2,83,1406898157.18,13
"39720",53235,110270,0,10,1406899581.437,13
"39721",27658,110272,3,353,1406899996.69,13
"39722",35736,110274,0,7,1406900555.123,13
"39723",52219,110277,0,49,1406901724.437,14
"39724",35736,110278,1,31,1406902866.88,14
"39725",27213,110279,1,33,1406902938.097,14
"39726",48876,110281,0,27,1406904428.2,14
"39727",52867,110287,3,81,1406906825.77,15
"39728",53239,110288,1,27,1406907672.33,15
"39729",45603,110289,2,62,1406907866.31,15
"39730",13525,110290,0,30,1406909134.577,16
"39731",19762,110291,0,34,1406909234.42,16
"39732",52874,110293,3,54,1406909965.683,16
"39733",12492,110301,3,57,1406913257.517,17
"39734",53243,110303,2,72,1406913526.36,17
"39735",28978,110306,2,47,1406914607.687,17
"39736",53245,110308,0,59,1406914747.937,17
"39737",22392,110311,1,33,1406916478.787,18
"39738",25755,110314,0,17,1406918283.797,18
"39739",16175,110320,2,28,1406921524.603,19
"39740",53252,110321,0,10,1406922433.96,19
"39741",53253,110322,0,30,1406923339.577,20
"39742",27765,110323,0,34,1406923561.66,20
"39743",45939,110325,1,24,1406924538.577,20
"39744",30658,110331,1,38,1406928070.243,21
"39745",53263,110336,0,21,1406932674.57,22
"39746",53254,110337,0,17,1406932881.52,22
"39747",53251,110338,0,13,1406932967.237,22
"39748",53264,110340,0,43,1406933322.203,22
"39749",53266,110342,0,36,1406935625.65,23
"39750",2040,110344,3,191,1406938919.533,0
"39751",8006,110346,2,70,1406941001.147,0
"39752",7397,110347,4,54,1406946598.483,2
"39753",52546,110348,4,84,1406948911.383,3
"39754",48467,110349,0,56,1406949804.193,3
"39755",46254,110350,1,13,1406951103.703,3
"39756",48871,110355,0,72,1406956277.897,5
"39757",39588,110357,3,100,1406959243.823,6
"39758",52874,110358,2,56,1406960041.317,6
"39759",9162,110359,7,430,1406961077.337,6
"39760",53273,110361,0,27,1406963684.243,7
"39761",12492,110362,3,57,1406964294.12,7
"39762",27658,110367,1,51,1406970914.513,9
"39763",53277,110368,2,27,1406972739.07,9
"39764",53280,110374,0,24,1406980787.56,11
"39765",54229,110378,3,83,1406973369.78,9
"39766",52455,110380,1,150,1406984907.96,13
"39767",49305,110383,0,18,1406986959.747,13
"39768",47984,110384,0,65,1406991187.607,14
"39769",43046,110387,0,10,1406993237.037,15
"39770",9366,110392,0,8,1406994838.797,15
"39771",53286,110393,1,10,1406994876.093,15
"39772",28659,110394,3,107,1406995308.227,16
"39773",7244,110395,1,112,1406996046.513,16
"39774",53287,110397,0,38,1406996634.687,16
"39775",53290,110399,2,26,1406998568.147,16
"39776",10593,110400,0,50,1406999795.097,17
"39777",53292,110403,1,27,1407001311.633,17
"39778",53291,110405,3,61,1407001538.333,17
"39779",53293,110406,0,22,1407002760.743,18
"39780",53294,110407,0,29,1407002905.68,18
"39781",48395,110410,2,51,1407008065.27,19
"39782",53296,110411,2,35,1407008753.073,19
"39783",17590,110412,0,12,1407009975.47,20
"39784",53297,110413,0,14,1407010378.667,20
"39785",27653,110415,2,31,1407011054.513,20
"39786",12359,110416,4,77,1407011100.267,20
"39787",36948,110417,0,21,1407011483.597,20
"39788",53301,110418,7,172,1407016390.027,21
"39789",53302,110421,0,43,1407023445.647,23
"39790",20334,110424,0,20,1407024275.217,0
"39791",12359,110426,3,75,1407026899.467,0
"39792",19762,110428,6,156,1407033971.68,2
"39793",31466,110430,0,27,1407037034.903,3
"39794",30268,110431,0,19,1407039066.017,4
"39795",39605,110433,1,67,1407050688.88,7
"39796",45971,110441,2,70,1407056178.69,8
"39797",14730,110443,2,117,1407058204.463,9
"39798",37886,110445,1,31,1407059590.353,9
"39799",50835,110447,2,47,1407062141.707,10
"39800",53311,110448,3,40,1407062256.927,10
"39801",53312,110455,0,13,1407068674.85,12
"39802",48455,110457,1,37,1407070415.843,12
"39803",16534,110458,2,34,1407070488.597,12
"39804",43046,110459,0,18,1407071188.07,13
"39805",53318,110460,0,18,1407073480.443,13
"39806",40967,110461,1,42,1407074155.43,13
"39807",53319,110464,1,37,1407075977.96,14
"39808",53321,110467,0,44,1407080523.607,15
"39809",53322,110468,0,11,1407080883.257,15
"39810",53020,110469,4,68,1407081470.647,15
"39811",13636,110472,4,55,1407082243.903,16
"39812",53109,110473,4,677,1407082338.29,16
"39813",9162,110476,4,55,1407084906.607,16
"39814",32472,110481,-1,33,1407086311.09,17
"39815",40719,110484,0,18,1407088930.677,18
"39816",44969,110486,3,132,1407090794.543,18
"39817",20363,110487,3,45,1407091231.333,18
"39818",46725,110488,0,28,1407092147.607,18
"39819",53325,110490,2,49,1407093719.883,19
"39820",46238,110493,2,48,1407095207.107,19
"39821",52977,110494,0,51,1407095263.497,19
"39822",53327,110497,0,11,1407096946.97,20
"39823",52219,110508,2,107,1407103399.65,22
"39824",2909,110511,0,37,1407107376.397,23
"39825",53332,110512,2,34,1407108244.427,23
"39826",53333,110513,2,265,1407110917.087,0
"39827",28986,110515,2,117,1407111552.013,0
"39828",53338,110517,0,7,1407115334.973,1
"39829",52672,110519,1,20,1407116579.93,1
"39830",53342,110522,0,10,1407119435.82,2
"39831",53340,110523,3,28,1407119704.943,2
"39832",52977,110526,2,22,1407121022.58,2
"39833",53332,110527,0,8,1407123843.963,3
"39834",31418,110529,2,41,1407125044.193,4
"39835",52867,110530,1,28,1407125080.95,4
"39836",53345,110531,1,38,1407126034.953,4
"39837",37060,110532,0,14,1407127174.157,4
"39838",183,110534,4,61,1407128186.117,4
"39839",46427,110535,4,230,1407128377.467,4
"39840",30268,110538,0,35,1407129352.027,5
"39841",37886,110544,0,36,1407139263.823,8
"39842",8402,110552,0,18,1407142410.727,8
"39843",53354,110556,0,56,1407144814.217,9
"39844",53355,110557,1,28,1407145214.773,9
"39845",49034,110558,0,9,1407145711.323,9
"39846",24515,110559,0,27,1407147841.4,10
"39847",53357,110560,0,26,1407149090.867,10
"39848",53358,110561,1,23,1407149803.793,10
"39849",53361,110562,0,8,1407150475.207,11
"39850",52219,110564,9,1920,1407151001.14,11
"39851",20898,110567,0,22,1407153824.623,12
"39852",49305,110568,0,23,1407155932.837,12
"39853",53367,110569,0,43,1407156300.17,12
"39854",49034,110570,1,49,1407157434.417,13
"39855",53259,110571,0,23,1407157624.047,13
"39856",53370,110572,0,25,1407157630.463,13
"39857",46703,110573,0,84,1407159059.613,13
"39858",53356,110574,0,37,1407160035.403,13
"39859",53020,110575,0,27,1407161702.83,14
"39860",52660,110576,0,40,1407161879.967,14
"39861",53372,110578,2,28,1407165341.273,15
"39862",7883,110580,0,20,1407166277.063,15
"39863",53373,110581,1,31,1407166531.743,15
"39864",53377,110584,0,33,1407167810.087,15
"39865",24515,110585,0,45,1407168844.153,16
"39866",52429,110586,0,17,1407169148.013,16
"39867",53375,110587,2,43,1407169227.657,16
"39868",53364,110588,2,39,1407170833.887,16
"39869",53378,110589,1,45,1407170973.217,16
"39870",29600,110594,0,15,1407173969.507,17
"39871",53379,110595,0,19,1407174105.417,17
"39872",41307,110596,0,11,1407176340.113,18
"39873",24515,110597,0,30,1407176460.917,18
"39874",52058,110598,1,69,1407176885.463,18
"39875",2488,110599,0,29,1407176944.203,18
"39876",30351,110600,3,34,1407177767.817,18
"39877",52660,110602,0,20,1407178657.2,18
"39878",48795,110603,0,20,1407180002.573,19
"39879",53380,110606,1,26,1407180990.213,19
"39880",13561,110607,0,20,1407181132.553,19
"39881",45971,110608,2,27,1407181696.547,19
"39882",53390,110609,1,59,1407182103.597,19
"39883",43805,110611,1,20,1407184260.54,20
"39884",45948,110612,0,20,1407184461.967,20
"39885",53394,110613,0,14,1407186775.05,21
"39886",25392,110616,0,46,1407188678.54,21
"39887",48395,110617,1,37,1407189209.27,21
"39888",31973,110618,0,26,1407189342.953,21
"39889",45210,110619,1,14,1407189463.92,21
"39890",53396,110621,-1,29,1407191318.02,22
"39891",19762,110622,4,38,1407192209.273,22
"39892",53399,110623,0,16,1407192305.94,22
"39893",53397,110626,1,19,1407192904.917,22
"39894",20917,110632,0,37,1407196327.217,23
"39895",53401,110633,0,33,1407196459.277,23
"39896",53402,110634,0,23,1407198993.5,0
"39897",53403,110635,2,35,1407199226.117,0
"39898",53404,110636,0,14,1407203991.6,1
"39899",53405,110642,0,21,1407205969.07,2
"39900",52092,110646,3,39,1407210159.75,3
"39901",10119,110648,2,17,1407212000.873,4
"39902",53410,110651,0,13,1407214354.777,4
"39903",49545,110652,2,23,1407215101.313,5
"39904",53414,110658,0,23,1407217447.967,5
"39905",53413,110659,0,31,1407217695.077,5
"39906",53421,110661,0,27,1407220144.87,6
"39907",14730,110662,5,253,1407220322.66,6
"39908",53422,110664,0,10,1407221336.477,6
"39909",41267,110666,0,80,1407221926.497,6
"39910",53097,110669,0,12,1407225112.99,7
"39911",53427,110671,2,73,1407226110.543,8
"39912",53428,110672,0,20,1407226174.913,8
"39913",29558,110673,1,26,1407226257.977,8
"39914",53428,110674,0,18,1407226552.127,8
"39915",53429,110675,0,23,1407226861.653,8
"39916",13107,110681,0,34,1407231219,9
"39917",53432,110682,0,11,1407231488.04,9
"39918",53433,110684,0,50,1407232150.647,9
"39919",253,110686,2,26,1407233612.853,10
"39920",53435,110687,0,94,1407234297.473,10
"39921",53436,110688,0,71,1407235781.23,10
"39922",9577,110690,1,32,1407236828.413,11
"39923",31160,110692,1,16,1407238666.34,11
"39924",53439,110696,0,17,1407239585.907,11
"39925",14730,110702,2,77,1407240923.56,12
"39926",44339,110704,0,34,1407241019.19,12
"39927",46925,110706,2,27,1407242317.407,12
"39928",53443,110707,0,11,1407242536.047,12
"39929",53449,110710,0,15,1407244772.257,13
"39930",41854,110713,1,19,1407225318.25,7
"39931",53451,110715,1,16,1407245661.333,13
"39932",53452,110717,1,39,1407245797.41,13
"39933",36825,110718,0,33,1407245980.853,13
"39934",40967,110719,1,29,1407246011.98,13
"39935",53453,110722,0,30,1407246325.49,13
"39936",40252,110726,0,18,1407247784.47,14
"39937",53427,110727,2,49,1407248194.85,14
"39938",4570,110728,1,44,1407248263.013,14
"39939",27900,110731,0,16,1407249394.793,14
"39940",53300,110735,0,16,1407251556.717,15
"39941",53465,110740,0,14,1407256358.107,16
"39942",27536,110741,1,26,1407256446.917,16
"39943",42348,110742,0,24,1407256547.1,16
"39944",12626,110743,1,23,1407257731.8,16
"39945",27658,110746,0,43,1407258454.053,17
"39946",53467,110747,2,28,1407258853.25,17
"39947",52874,110748,0,79,1407259283.253,17
"39948",53466,110750,0,26,1407259570.337,17
"39949",52120,110753,0,18,1407261753.803,18
"39950",32524,110754,0,44,1407261904.06,18
"39951",19762,110755,0,81,1407262067.513,18
"39952",13212,110757,1,24,1407262249.807,18
"39953",53473,110765,0,10,1407264652.443,18
"39954",53475,110767,2,44,1407265160.477,18
"39955",49334,110770,0,9,1407267272.083,19
"39956",14534,110772,4,150,1407267572.397,19
"39957",52533,110773,0,25,1407267599.137,19
"39958",53474,110774,1,48,1407269226.807,20
"39959",53480,110776,1,18,1407270987.147,20
"39960",32524,110777,3,41,1407271560.413,20
"39961",53435,110778,0,31,1407271931.04,20
"39962",53481,110781,0,14,1407273000.25,21
"39963",53482,110783,0,12,1407273660.657,21
"39964",17320,110784,2,28,1407273939.59,21
"39965",52910,110786,1,19,1407274389.847,21
"39966",28659,110787,4,61,1407275162.29,21
"39967",36206,110789,1,11,1407275723.65,21
"39968",53484,110791,1,68,1407276147.693,22
"39969",45192,110795,2,47,1407276648.447,22
"39970",41156,110797,0,21,1407276911.01,22
"39971",53485,110798,2,66,1407277178.667,22
"39972",38130,110801,6,691,1407279380.093,22
"39973",53487,110806,1,9,1407281611.33,23
"39974",39697,110807,1,38,1407281736.08,23
"39975",53488,110808,0,12,1407283102.713,23
"39976",53490,110809,1,26,1407284088.883,0
"39977",46523,110811,2,39,1407284700.14,0
"39978",21961,110813,0,19,1407287275.697,1
"39979",21961,110819,1,15,1407292697,2
"39980",53496,110821,0,23,1407294074.27,3
"39981",21599,110823,0,31,1407295797.55,3
"39982",53499,110824,1,9,1407296808.747,3
"39983",48756,110825,0,17,1407296975.9,3
"39984",53500,110826,0,31,1407297925.77,4
"39985",21961,110827,0,10,1407298265.74,4
"39986",53502,110828,1,14,1407298357.683,4
"39987",53503,110831,0,9,1407299240.803,4
"39988",53506,110832,2,41,1407299977.753,4
"39989",42541,110833,0,15,1407302731.227,5
"39990",6476,110842,1,80,1407312806.09,8
"39991",53518,110845,1,26,1407314383.383,8
"39992",48916,110847,0,45,1407315040.8,8
"39993",25843,110848,2,30,1407315150.51,8
"39994",48253,110852,0,31,1407320678.883,10
"39995",53527,110854,1,54,1407321405.24,10
"39996",17062,110856,0,44,1407322520.98,10
"39997",53473,110858,0,20,1407251641.807,15
"39998",53537,110862,0,35,1407329426.77,12
"39999",9244,110863,0,12,1407329558.603,12
"40000",12521,110864,4,163,1407329880.897,12
"40001",54605,110865,0,25,1407258187.043,17
"40002",7947,110869,0,28,1407330904.603,13
"40003",53541,110872,0,15,1407331358.147,13
"40004",53542,110874,1,33,1407332629.687,13
"40005",53544,110875,2,21,1407332811.47,13
"40006",53548,110878,0,29,1407333615.673,14
"40007",53552,110880,0,17,1407335232.043,14
"40008",2488,110882,0,19,1407335572.13,14
"40009",53551,110884,0,20,1407336298.897,14
"40010",53556,110886,0,6,1407336774.973,14
"40011",1909,110890,3,21,1407337523.91,15
"40012",27691,110893,1,13,1407338015.42,15
"40013",53550,110895,2,43,1407338913.41,15
"40014",21527,110897,0,23,1407339856.25,15
"40015",53564,110898,2,13,1407339940.613,15
"40016",25392,110899,0,4,1407340036.493,15
"40017",35439,110901,0,17,1407340216.78,15
"40018",7261,110902,2,80,1407340812.543,16
"40019",44334,110904,1,39,1407342113.383,16
"40020",7340,110907,0,11,1407342414.56,16
"40021",39663,110908,2,45,1407342430.57,16
"40022",53490,110910,0,67,1407342967.143,16
"40023",42288,110915,0,41,1407345794.193,17
"40024",39530,110917,3,40,1407347519.02,17
"40025",52939,110918,0,29,1407347861.4,17
"40026",29109,110919,1,14,1407348735.98,18
"40027",53574,110921,0,50,1407349105.023,18
"40028",53572,110922,1,41,1407349176.06,18
"40029",7071,110924,2,28,1407349975.963,18
"40030",7616,110925,2,44,1407351581.99,18
"40031",53404,110926,1,23,1407351832.93,19
"40032",53577,110928,0,11,1407352713.433,19
"40033",52120,110932,0,38,1407356301.64,20
"40034",53583,110933,0,5,1407357006.577,20
"40035",53584,110935,2,26,1407357532.823,20
"40036",49674,110936,1,46,1407357692.8,20
"40037",21961,110938,1,64,1407358121.84,20
"40038",53588,110940,0,58,1407358982.65,21
"40039",53589,110941,5,63,1407359180.75,21
"40040",53592,110943,2,39,1407360045.753,21
"40041",46263,110944,1,51,1407360100.527,21
"40042",53593,110947,1,60,1407360545.383,21
"40043",53590,110948,1,24,1407360986.423,21
"40044",49217,110950,1,37,1407362820.097,22
"40045",53596,110955,0,41,1407366017.153,23
"40046",53595,110956,1,20,1407366205.893,23
"40047",42807,110958,3,37,1407367739.653,23
"40048",53597,110961,1,62,1407368373.15,23
"40049",46694,110966,0,36,1407372271.43,0
"40050",52897,110968,3,175,1407373217.733,1
"40051",49674,110969,0,56,1407373245.407,1
"40052",25428,110970,1,110,1407373737.147,1
"40053",26956,110971,1,60,1407373851.677,1
"40054",30733,110981,0,18,1407380777.667,3
"40055",53604,110984,0,28,1407382216.05,3
"40056",53605,110986,-1,24,1407382651.583,3
"40057",53607,110991,2,14,1407383798.027,3
"40058",48151,110992,0,13,1407384768.8,4
"40059",48151,110993,0,27,1407384858.503,4
"40060",53608,110994,0,28,1407385981.653,4
"40061",53410,110995,2,27,1407386635.707,4
"40062",28986,110996,1,20,1407389181.903,5
"40063",52406,110997,0,47,1407389564.627,5
"40064",53610,110999,0,58,1407391024.09,5
"40065",53620,111001,2,80,1407392233.313,6
"40066",8694,111002,0,14,1407398103.513,7
"40067",53611,111004,0,31,1407398262.973,7
"40068",53612,111005,0,35,1407398339.177,7
"40069",35351,111008,0,19,1407399887.38,8
"40070",53356,111010,23,666,1407400899.003,8
"40071",53614,111011,0,11,1407401177.953,8
"40072",52106,111015,0,38,1407405038.137,9
"40073",53617,111017,2,33,1407405970.473,10
"40074",20980,111018,0,30,1407406823.17,10
"40075",20025,111020,1,21,1407407806.533,10
"40076",42686,111021,1,40,1407407929.5,10
"40077",37728,111023,4,64,1407410404.077,11
"40078",37886,111027,0,24,1407412228.177,11
"40079",53622,111029,1,14,1407413612.43,12
"40080",27779,111032,0,44,1407414769.237,12
"40081",53625,111034,2,42,1407415309.413,12
"40082",31324,111035,9,637,1407415504.463,12
"40083",2798,111038,3,37,1407416839.233,13
"40084",16382,111040,1,34,1407417242.88,13
"40085",20727,111041,2,89,1407418087.697,13
"40086",53099,111044,2,90,1407419375.667,13
"40087",46741,111045,0,30,1407420804.59,14
"40088",53635,111047,3,22,1407168149.21,16
"40089",53629,111049,0,54,1407422999.62,14
"40090",42949,111050,2,38,1407423312.813,14
"40091",53621,111051,1,16,1407423659.537,15
"40092",49507,111061,0,11,1407425935.453,15
"40093",28545,111068,1,15,1407426880.67,15
"40094",8226,111069,2,35,1407427157.87,15
"40095",48661,111073,0,28,1407428791.927,16
"40096",37414,111074,-1,40,1407429724.147,16
"40097",29783,111075,0,12,1407430503.903,16
"40098",12492,111077,3,272,1407430956.237,17
"40099",53639,111078,0,6,1407432395.967,17
"40100",17459,111081,1,40,1407434146.503,17
"40101",53641,111085,0,11,1407435441.713,18
"40102",9244,111087,1,28,1407436159.723,18
"40103",53644,111091,0,33,1407437706.72,18
"40104",3184,111094,2,11,1407439398.9,19
"40105",17428,111097,2,83,1407439768.017,19
"40106",52874,111100,2,45,1407440855.86,19
"40107",29060,111101,1,14,1407441521.257,19
"40108",53646,111103,1,23,1407442239.63,20
"40109",52120,111104,1,18,1407442310.5,20
"40110",14104,111106,1,24,1407442796.967,20
"40111",45770,111108,2,104,1407443227.98,20
"40112",53594,111109,0,13,1407443405.937,20
"40113",25758,111115,0,24,1407447281.653,21
"40114",29428,111118,0,14,1407448490.51,21
"40115",11609,111120,0,29,1407448814.24,22
"40116",53657,111121,1,22,1407449317.14,22
"40117",30613,111124,0,51,1407450075,22
"40118",35032,111128,2,66,1407453150.31,23
"40119",53660,111129,2,35,1407453182.273,23
"40120",53663,111132,0,15,1407455435.797,23
"40121",25916,111133,0,5,1407456620.29,0
"40122",53664,111135,0,10,1407457443.26,0
"40123",53665,111137,0,11,1407457993.13,0
"40124",35150,111139,0,29,1407458873.157,0
"40125",32504,111140,2,60,1407460630.46,1
"40126",19762,111145,2,50,1407465422.543,2
"40127",53669,111147,1,17,1407471332.097,4
"40128",52442,111149,0,21,1407473778.113,4
"40129",46694,111150,0,50,1407474681.77,5
"40130",48633,111151,2,55,1407474721.183,5
"40131",53673,111152,0,20,1407475230.3,5
"40132",53618,111153,0,28,1407476719.717,5
"40133",53675,111155,1,14,1407479321.127,6
"40134",52429,111160,1,11,1407482275.177,7
"40135",53681,111166,0,51,1407487170.603,8
"40136",266,111168,1,15,1407488473.293,9
"40137",27604,111169,0,22,1407489673.207,9
