"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour"
"33536",27779,76059,1,55,1397813248.26,9,-3829.25246583336
"33541",29783,76066,2,59,1397818697.95,10,-3830.09280833337
"33548",44030,76079,1,22,1397826646.22,13,-3821.62239250004
"33549",28237,76082,4,32,1397829130.893,13,-3828.29778138889
"33550",43560,76086,1,82,1397831606.41,14,-3823.27962305559
"33551",30475,76087,0,12,1397831918.007,14,-3827.78481777774
"33556",12814,76093,1,59,1397837423.3,16,-3827.313475
"33558",44039,76097,0,9,1397840175.34,16,-3825.72926749998
"33563",42769,76108,1,69,1397845320.493,18,-3821.32041472223
"33564",44043,76109,1,46,1397845749.867,18,-3822.45249083334
"33572",2798,76127,4,158,1397855333.353,21,-3818.10681277772
"33573",27861,76128,1,70,1397857862.413,21,-3800.91001833333
"33582",37976,76149,1,81,1397893717.66,7,-3824.67883055561
"33583",44072,76151,0,32,1397896164.783,8,-3821.11302944448
"33586",44076,76158,-1,106,1397902671.19,10,-3828.69547305557
"33587",44079,76160,0,21,1397904277.113,10,-3816.65649444441
"33590",43454,76165,1,111,1397907553.37,11,-392.11976305551
"33595",42594,76177,1,55,1397922903.93,15,-3569.2619963889
"33597",44090,76180,0,22,1397926846.333,17,-3828.90106944442
"33603",31582,76191,0,31,1397932913.447,18,-3829.23606388887
"33607",44094,76199,0,24,1397938008.187,20,-3823.90106222226
"33609",44095,76201,0,43,1397939384.03,20,-3741.81350083331
"33611",30295,76205,2,174,1397942124.037,21,-3793.6448158333
"33614",44105,76210,1,93,1397944537.283,21,-3825.36731666664
"33615",44105,76211,3,102,1397945784.7,22,-3746.82375194444
"33617",41998,76219,0,37,1397960872.39,2,-3828.05591111104
"33621",44120,76226,1,31,1397976287.923,6,-3832.11830361108
"33631",44130,76239,2,34,1397995426.667,12,-3824.32707888888
"33632",43328,76240,0,34,1397997910.84,12,-3783.48179361112
"33633",44133,76242,5,131,1397999995.427,13,-3835.68861111111
"33634",37976,76244,2,51,1398002468.517,14,-3836.91310750001
"33639",44139,76259,-2,77,1398007865.783,15,-3819.91366277774
"33640",44140,76263,0,66,1398010772.443,16,-3836.92203611116
"33642",14144,76266,2,144,1398015478.17,17,-3836.85359444446
"33648",43414,76276,3,316,1398024337.09,20,-1651.10298694445
"33649",43653,76279,-1,53,1398024932.883,20,-3831.08480833332
"33650",7787,76280,0,34,1398026210.57,20,-3838.45152777778
"33653",32467,76288,1,224,1398031204.35,22,-3833.4951194444
"33671",43942,76322,0,35,1398066265.073,7,-3835.86927499996
"33690",44193,76359,3,214,1398097462.007,16,-3836.67129833334
"33699",35736,76371,0,22,1398102837.473,17,-3836.84084805555
"33701",14163,76373,0,32,1398103144.64,17,-3800.70293972221
"33703",22262,76375,0,15,1398105023.243,18,-3834.39907861114
"33704",44203,76376,1,103,1398105852.403,18,-3837.98201277773
"33718",14163,76406,0,292,1398130800.387,1,-3838.17601777779
"33731",37976,76429,1,20,1398153574.033,7,-3832.63936277774
"33734",44245,76434,0,39,1398156940.157,8,-3835.01051305559
"33735",31420,76435,3,234,1398156994.517,8,-3837.95358805557
"33739",32397,76441,0,14,1398158956.973,9,-3837.71801749998
"33740",39556,76442,1,80,1398160063.983,9,-3835.90462500003
"33746",11355,76454,2,17,1398170367.16,12,-3824.68654805561
"33747",22008,76455,0,71,1398171013.203,12,-3837.97260166672
"33750",44260,76460,0,33,1398173999.587,13,-3838.10811027779
"33751",44256,76461,0,33,1398174137.767,13,-3837.54645944443
"33752",44261,76463,0,112,1398174947.823,13,-3518.55853499995
"33754",20148,76466,1,61,1398176051.847,14,915.219527777764
"33758",43282,76473,1,28,1398177831.02,14,-3836.78498416662
"33762",17147,76483,0,96,1398182992.29,16,-3837.87890916665
"33765",44151,76488,2,321,1398183999.657,16,-3837.00197055558
"33771",1005,76505,1,72,1398190704.69,18,-3836.14246472226
"33779",14843,76520,1,39,1398196344.683,19,-3829.70351555559
"33781",44278,76525,10,125,1398197318.197,20,-3833.8902011111
"33785",44196,76533,6,207,1398204986.58,22,-1181.22759999997
"33787",44281,76538,1,48,1398206072.163,22,-3834.59909444451
"33790",44284,76547,0,54,1398215158.457,1,-3827.09638055556
"33791",8724,76549,1,50,1398215455.24,1,-3746.67286194444
"33793",44285,76551,0,76,1398217488.993,1,-3827.30793611116
"33799",36106,76564,0,95,1398229701.91,5,-2612.71075472222
"33804",18192,76576,0,33,1398239246.56,7,-3832.09536194444
"33805",11438,76579,0,38,1398242086.233,8,-3831.96335999999
"33810",44308,76587,3,33,1398246204.247,9,-3840.16879083335
"33813",44310,76590,1,13,1398247943.303,10,-3831.69672111114
"33815",44311,76594,1,32,1398248849.73,10,-3831.2076758333
"33818",41023,76598,0,32,1398255172.273,12,-3832.48740916669
"33820",44320,76601,0,42,1398256217.277,12,-3711.51504166669
"33824",43534,76608,0,74,1398257540.04,12,-3803.99851666662
"33830",44326,76619,3,44,1398261041.927,13,2169.55099805554
"33831",31420,76622,7,325,1398263955.6,14,-3829.3596833333
"33832",39770,76623,1,48,1398264273.293,14,-3828.86466666665
"33838",22531,76635,0,19,1398268692.327,15,-3825.3732927778
"33844",44341,76642,1,81,1398275718.583,17,-3822.42277583334
"33852",1219,76655,1,100,1398278991.267,18,-3648.13666499999
"33856",44348,76661,0,15,1398281259.703,19,-3819.80007583333
"33858",44342,76669,1,82,1398282925.183,19,-3817.47462111115
"33859",20015,76671,0,43,1398284532.763,20,-3817.33242583334
"33860",44355,76673,1,48,1398285531.97,20,-3816.51964916666
"33869",41403,76696,2,51,1398305131.257,2,-3718.1196844444
"33870",35448,76697,0,46,1398305286.477,2,-3810.07181583332
"33872",44379,76701,1,37,1398310838.957,3,-3818.4899261111
"33877",36045,76712,1,22,1398323126.59,7,-3811.13895361112
"33882",26569,76722,0,16,1398328704.547,8,-3808.69910111109
"33883",44395,76723,0,39,1398329625.33,8,-3807.27133055554
"33891",16774,76735,0,12,1398338500.66,11,-3805.55802500003
"33893",44403,76738,0,120,1398339842.41,11,-3810.74677416669
"33910",44413,76763,0,21,1398349307.077,14,-3804.38374083334
"33911",43546,76767,0,22,1398350056.457,14,-3805.74960388892
"33912",30701,76768,0,40,1398350134.723,14,-3785.34405083338
"33913",28472,76772,2,72,1398351973.883,15,-3778.82367583328
"33914",14699,76774,1,140,1397905849.46,11,-1533.0364675
"33915",44420,76776,2,90,1398353579.02,15,-3802.5562944444
"33920",13636,76783,1,10,1398355243.623,16,-3783.50755277779
"33924",44418,76791,0,18,1398359520.843,17,-3790.64613888886
"33936",13634,76808,0,30,1398366116.867,19,2581.44830555552
"33937",31973,76809,0,51,1398366241.913,19,-3793.03519805557
"33938",34993,76811,1,77,1398366423.343,19,-3789.12098888887
"33939",44448,76814,0,78,1398330704.633,9,-3774.73143222219
"33940",44440,76815,1,106,1398367144.96,19,-3791.7107980556
"33947",41850,76827,0,17,1398376830.083,22,-3790.07842861109
"33972",26263,76875,0,65,1398425656.52,11,-1110.22289250003
"33977",44023,76885,0,43,1398430779.887,12,-3786.62478333334
"33978",20556,76887,0,50,1398431293.383,13,-3783.69940166665
"33983",44475,76896,0,30,1398436656.897,14,-3788.92938527776
"33984",43338,76897,5,282,1398437077.413,14,-3787.92094250003
"33985",28218,76900,2,141,1398437925.153,14,-3789.62676944441
"33988",41650,76904,2,90,1398439003.897,15,-3756.23277611117
"33997",44483,76930,0,107,1398454747.757,19,-3787.98282611112
"34012",29032,76959,1,24,1398478217.17,2,-3779.54778694444
"34013",11708,76962,0,122,1398479305.233,2,-3787.59286833333
"34018",44500,76973,0,13,1398491380.013,5,-2762.07344527774
"34020",5419,76978,0,29,1398501206.117,8,-3789.25569361117
"34023",5189,76987,0,65,1398510230.61,11,-3786.88629083335
"34024",44505,76988,0,119,1398510412.403,11,-3790.13078777777
"34028",44509,76994,0,32,1398518071.39,13,-3791.63232972218
"34029",44510,76995,1,32,1398519159.893,13,-3791.4062488889
"34037",44520,77012,3,47,1398535326.15,18,-3760.78026305556
"34043",44531,77029,1,59,1398552069.333,22,-3795.98701388889
"34046",44213,77037,0,41,1398557701.343,0,-3795.9697583333
"34047",41186,77038,0,27,1398557855.017,0,-3627.64596861111
"34048",44213,77041,0,14,1398560453.03,1,-3792.67364083336
"34050",7770,77043,2,114,1398561729.503,1,-3791.88983611114
"34053",37976,77048,1,78,1398575729.42,5,-3799.82084166672
"34059",40183,77058,4,194,1398591911.577,9,-3316.72273250004
"34073",44547,77081,0,60,1398605265.253,13,-3800.01275638892
"34078",44554,77095,0,38,1398614727.36,16,-3793.56508138895
"34081",37976,77101,3,87,1398616845.793,16,-3167.92606666664
"34084",24551,77105,2,47,1398619704.4,17,-3797.3356825
"34088",43014,77112,0,32,1398624281.32,18,-3796.64206666662
"34089",27779,77115,5,236,1398625458.937,19,-3797.19292416665
"34093",44562,77121,0,61,1398633252.157,21,-3798.54429916667
"34096",44566,77127,0,5,1398637979.707,22,-3800.110275
"34099",44531,77130,0,27,1398638857.417,22,-3797.43868611111
"34102",44550,77136,0,64,1398641451.87,23,-3800.19916388883
"34113",44583,77163,0,18,1398677140.557,9,-3777.17814444443
"34116",28740,77168,0,140,1398682169.527,10,-3801.41047611111
"34117",36045,77169,0,45,1398684493.89,11,-3806.2250972222
"34120",44583,77175,0,9,1398686985.073,12,-3805.60811111106
"34126",44588,77181,0,107,1398691020.473,13,-3807.3477861111
"34128",10619,77188,0,106,1398693452.797,13,-3804.15537416663
"34138",44596,77211,0,7,1398702505.163,16,-3746.51893500004
"34139",44599,77213,0,39,1398703376.727,16,-3770.07390194443
"34154",22314,77244,4,48,1398717402.787,20,2276.26188888888
"34155",44617,77245,0,20,1398718009.297,20,-3626.12931499998
"34157",44618,77248,1,46,1398719555.547,21,-3798.11076499999
"34164",44632,77269,0,59,1398737872.937,2,-3750.11133444448
"34165",44630,77270,1,23,1398738595.96,2,-3768.67341861116
"34169",44635,77276,1,49,1398745825.747,4,-1945.92938444442
"34170",21006,77278,1,24,1398750645.733,5,-3800.00184722225
"34172",36045,77280,2,81,1398751818.233,6,-3801.16121111108
"34173",44637,77281,2,75,1398752137.83,6,-3683.46756388889
"34174",44169,77287,0,37,1398767628.373,10,-3802.02175833338
"34177",27494,77290,4,115,1398772368.357,11,-3774.80337333328
"34183",35736,77300,1,15,1398779017.543,13,-3806.14307666666
"34187",30356,77304,1,198,1398779410.497,13,-3805.75599277781
"34192",44661,77313,0,13,1398783549.493,14,-3214.82012111114
"34196",44663,77318,1,31,1398785607.127,15,-3803.2899241666
"34198",42987,77320,2,68,1398786160.083,15,-3717.64260277775
"34199",44664,77324,1,63,1398787260.633,16,-3797.11645277778
"34201",44665,77328,1,166,1398790527.283,16,-3799.49241666668
"34205",44676,77334,4,81,1398796079.2,18,-3796.25094083336
"34210",44678,77341,1,88,1398797045.647,18,-3796.71936305556
"34212",44680,77345,5,102,1398798721.373,19,-3797.27127777782
"34215",14163,77350,1,48,1398800551.527,19,-3793.8530733333
"34224",44533,77376,0,17,1398808184.61,21,-3796.39804361118
"34228",44531,77384,0,91,1398812635.357,23,-3743.90161583331
"34229",21958,77385,0,301,1398812727.6,23,-3795.64421861105
"34241",44658,77404,0,30,1398821347.05,1,-3794.7532333333
"34254",44713,77430,0,14,1398846453.217,8,-3787.49534555554
"34258",30356,77439,2,83,1398851125.057,9,-3780.11691305551
"34262",37593,77444,1,69,1398853155.523,10,-3746.12796388891
"34274",44723,77465,0,34,1398866403.36,14,-3770.85204722226
"34279",1005,77471,1,42,1398870210.223,15,-3786.52272583332
"34290",44744,77489,0,22,1398882465.543,18,-3784.76213500003
"34295",20148,77500,1,37,1398890957.85,20,-3773.11415833328
"34299",44757,77506,0,18,1398899362.473,23,-3514.18158416669
"34302",44758,77513,0,46,1398901511.597,23,-3757.79557055559
"34303",44024,77515,1,42,1398901634.657,23,-3775.69452888893
"34311",17661,77531,0,18,1398911371.117,2,-3772.05787500004
"34314",1005,77539,2,86,1398921590.343,5,-2930.62003138887
"34317",44650,77545,2,151,1396990479.877,20,-3238.48279638886
"34322",44252,77557,1,51,1398938682,10,-3775.31830750002
"34326",1005,77562,3,57,1398941942.21,10,-3774.32059916668
"34327",37426,77563,0,22,1398942178.28,11,-3777.19171944446
"34332",36154,77570,0,59,1398944511.98,11,-1724.63880194445
"34335",39728,77575,2,34,1398950406.78,13,-3765.06215638889
"34338",44780,77580,1,50,1398955401.7,14,-3744.19520000001
"34342",29911,77584,0,25,1398956932.893,15,-3769.55077777783
"34343",36462,77585,2,53,1398957666.627,15,-3528.47019999994
"34352",44358,77602,0,28,1398963721.783,17,-3771.19932027777
"34355",44794,77609,0,13,1398969949.227,18,-3773.49807499998
"34363",3269,77622,1,63,1398975158.283,20,-3692.34844166663
"34369",44802,77629,2,63,1398980660.49,21,-3764.36344444447
"34373",14163,77639,1,147,1398991956.467,0,-3775.93577888886
"34377",17046,77643,2,33,1398996603.297,2,-3776.40416666667
"34379",43868,77647,0,93,1398998202.763,2,-3771.75466555556
"34384",44784,77655,5,600,1399003958.69,4,-3770.45483250002
"34386",3552,77657,1,62,1399004204.32,4,-3777.22682694442
"34387",3552,77658,0,46,1399005238.077,4,-3773.64006500006
"34388",44819,77663,1,35,1399009039.823,5,-3694.10362027778
"34391",12492,77670,0,37,1399014845.847,7,-3763.22560555557
"34393",28053,77682,0,82,1399025436.29,10,-3777.29174083332
"34397",40740,77686,2,41,1399028850.623,11,-3777.58930083341
"34409",37601,77721,0,57,1399047289.877,16,-3770.7666908333
"34411",15972,77727,0,30,1399048775.04,16,-3766.91403249999
"34423",35224,77747,1,40,1399061373.95,20,-3770.48650750001
"34435",44868,77770,0,40,1399088378.5,3,-3771.71566472226
"34436",44879,77771,3,46,1399088582.08,3,-3762.56283805556
"34437",32438,77774,0,34,1399092288.017,4,-3772.74702416665
"34438",36575,77775,2,139,1399099295.26,6,-3762.51780083332
"34439",40486,77779,1,63,1399107587.713,8,-3769.34068500002
"34444",37976,77785,0,54,1399110362.083,9,-3776.67762666669
"34449",41856,77796,3,46,1399117346.69,11,-3769.24387305558
"34455",42668,77805,0,84,1399123917.143,13,-3776.0304591667
"34457",43288,77812,1,54,1399130384.4,15,-2318.43500083334
"34464",44900,77825,1,34,1399137343.307,17,-3679.42382333332
"34465",22409,77831,2,207,1399142398.13,18,-3773.52199805558
"34468",44905,77834,0,33,1399144963.847,19,-3775.13680388894
"34473",44870,77844,0,19,1399156751.337,22,-3775.99392138885
"34474",44908,77845,0,11,1399157056.383,22,-3776.99973055555
"34488",37976,77874,0,36,1399176852.56,4,-3778.14629722224
"34490",36564,77876,0,24,1399178696.03,4,-3775.96703611109
"34491",44925,77878,1,57,1399180366.76,5,-3758.4873341667
"34492",37976,77879,0,58,1399181187.86,5,-3206.35695833339
"34493",36462,77880,3,45,1399181752.063,5,-3733.41078694443
"34499",35332,77888,0,19,1399190621.777,8,-3774.99055944443
"34505",44935,77899,0,57,1399205810.517,12,-3782.3541463889
"34506",44937,77900,0,85,1399206142.417,12,-3782.26265388893
"34510",37976,77910,0,24,1399211669.61,13,-3769.11616194447
"34514",44943,77919,2,76,1399216630.357,15,-3774.34873611106
"34515",29596,77920,2,75,1399216653.797,15,-3720.09011111107
"34517",37976,77922,0,41,1399217870.5,15,-3776.50126666665
"34521",44951,77928,2,136,1399221540.93,16,-3775.31294250005
"34534",44885,77959,3,70,1399161961.057,0,-3753.26873333328
"34538",44971,77965,0,134,1399243850.177,22,-3774.25876499997
"34549",8809,77986,1,52,1399274894.643,7,-3779.87990166671
"34551",29070,77992,0,18,1399278246.403,8,-3778.71020833333
"34567",45001,78027,0,34,1399295352.09,13,-3771.56746861107
"34568",40037,78028,0,28,1399295974.787,13,-3671.49047499994
"34569",32091,78032,2,116,1399297764.287,13,-3753.18786305553
"34574",14369,78041,4,95,1399301916.513,14,-3771.7554238889
"34575",26690,78042,3,95,1399302550.45,15,-3638.9709972222
"34577",45008,78046,1,31,1399304631.767,15,-3740.89094277773
"34580",45011,78049,5,188,1399305636.38,16,-3770.59656305558
"34589",45022,78063,1,42,1399319336.06,19,-3773.41233055552
"34597",34645,78079,0,16,1399327015.967,21,-3701.38897611115
"34598",27976,78080,0,41,1399328645.89,22,-3771.92698527773
"34615",16242,78109,1,26,1399368157.627,9,-3737.34547972216
"34618",29722,78113,0,53,1399370090.127,9,-3769.59705472218
"34623",31872,78121,1,33,1399376333.843,11,-3766.9155388889
"34629",44720,78132,0,52,1399382906.533,13,-3725.29729166667
"34635",45073,78144,1,46,1399386394.9,14,-3766.13178416669
"34636",26339,78145,0,54,1399386703.23,14,-3710.35547583335
"34640",45077,78150,2,46,1399388654.307,15,-3764.40271499998
"34642",31379,78152,0,35,1399388944.01,15,-3759.1272936111
"34644",14188,78155,5,61,1399390179.983,15,-3761.34824444446
"34646",24188,78157,1,14,1399390775.623,15,-3744.63231833339
"34648",45072,78161,0,31,1399391825.387,15,-3764.5089177778
"34650",27779,78167,1,119,1399394067.22,16,-3741.44716194444
"34651",45082,78168,5,149,1399394700.22,16,-3761.32039916668
"34672",44281,78215,0,24,1399418042.587,23,-3734.63966388888
"34677",39531,78227,0,29,1399435078.84,3,-3749.17555194444
"34679",44431,78231,1,29,1399444267.853,6,-3751.25485444446
"34686",45109,78242,11,275,1399451412.273,8,-3752.87419888887
"34688",45108,78245,0,64,1399457194.76,10,-3754.47977861113
"34690",14125,78250,0,35,1399460905.33,11,-3746.92129805552
"34692",478,78254,4,88,1399462827.717,11,-3750.73335749997
"34693",36462,78255,1,115,1399463031.42,11,-3750.96627861116
"34694",39517,78257,0,45,1399463427.63,11,-3748.04361750007
"34701",45018,78269,0,52,1399466773.81,12,-3748.2433313889
"34707",11314,78281,1,63,1399472923.373,14,-3744.79139888896
"34709",196,78285,1,60,1399473634.863,14,-3730.97266944442
"34711",32099,78287,0,59,1399474471.533,14,-3628.01782305559
"34713",45066,78289,0,30,1399474858.593,15,-3745.18456749996
"34717",45125,78295,0,61,1399476013.493,15,-3744.5317072222
"34720",45126,78300,1,61,1399477213.033,15,-3743.59151944445
"34721",45005,78301,4,69,1399477233.73,15,-1968.37795277781
"34722",14144,78304,0,16,1399479546.403,16,-3738.76852499995
"34725",1005,78307,0,82,1399480529.863,16,-3702.44985000001
"34728",1005,78313,0,13,1399482065.737,17,-3726.41594000002
"34731",34771,78317,0,18,1399482608.88,17,-3744.54171472225
"34734",45139,78321,1,29,1399483532.237,17,-3744.09854722222
"34752",45155,78346,0,32,1399499601.727,21,-3745.55268611113
"34757",45164,78359,1,33,1399508304.223,0,-3733.0260711111
"34761",1005,78365,1,68,1399491535.647,19,-3739.74016305559
"34769",1393,78377,0,14,1399523205.07,4,-3742.51244527777
"34777",45188,78395,1,43,1399544066.79,10,-3745.0903852778
"34778",45189,78396,0,14,1399544276.617,10,-3733.88092138893
"34784",6552,78405,2,128,1399547037.213,11,-3744.4847027778
"34791",5536,78421,1,27,1399558681.063,14,-3746.47721277773
"34798",45216,78435,0,45,1399564411.97,15,-3618.56780194448
"34799",45150,78436,0,47,1399564657.583,15,-3743.73273777776
"34803",35873,78446,0,15,1399570383.787,17,-3719.58796861112
"34804",32467,78450,3,115,1399572555.387,18,-3724.99164000001
"34810",45228,78458,2,46,1399575053.37,18,-3742.13442861107
"34814",13138,78468,3,59,1399585186.447,21,-3743.97325111111
"34815",11511,78469,0,24,1399585584.43,21,-3728.15599250005
"34817",24853,78475,1,155,1399590943.047,23,-3745.6030380555
"34821",45176,78479,3,110,1399594120.473,0,-3745.19857777781
"34823",37632,78485,2,36,1399603479.833,2,-3745.20521111111
"34827",42668,78489,0,63,1399612446.363,5,-3748.04582777778
"34831",45250,78493,0,8,1399616908.76,6,-3743.93084083332
"34833",45140,78496,1,50,1399618642.083,6,-3739.94918416666
"34839",45253,78503,0,129,1399624712.333,8,-3735.56810277773
"34842",45259,78509,0,21,1399629166.647,9,-3742.8551566667
"34843",21006,78510,0,27,1399630380.943,10,-3741.98118416667
"34851",45268,78532,1,47,1399642444.377,13,-3739.04081666662
"34857",31975,78539,0,65,1399393567.41,16,-3398.20928250002
"34862",8137,78554,7,647,1399656238.933,17,-3743.74317583336
"34875",31418,78576,1,47,1399666536.613,20,-3742.37750833333
"34877",43534,78579,0,132,1399669330.933,21,-3725.81432027777
"34884",44391,78590,0,28,1399680737.493,0,-3745.36818138891
"34890",42668,78606,0,14,1399702750.573,6,-3741.47475277775
"34893",39592,78609,0,28,1399703660.58,6,-3746.8192102778
"34901",23622,78619,0,31,1399714428.663,9,-3739.84598611116
"34903",36680,78624,3,165,1399720592.117,11,-3747.62241861112
"34908",45326,78631,0,58,1399727825.653,13,-3716.67593416664
"34917",11409,78643,0,33,1399742097.293,17,-3745.37686666667
"34918",45343,78644,0,32,1399744122.113,17,-3746.13771277772
"34925",43204,78657,0,16,1399755657.503,21,-3749.53914888892
"34929",42567,78672,0,47,1399780437.15,3,-3754.75038694448
"34930",10286,78673,0,36,1399781735.963,4,-3739.41263611111
"34934",9162,78681,5,135,1399788849.98,6,1134.62678694447
"34937",29497,78684,0,26,1399792374.837,7,-3756.34189555552
"34940",24896,78688,1,22,1399794017.98,7,-3755.29522777776
"34942",45374,78690,1,23,1399799614.6,9,-3757.47939805554
"34945",39592,78695,0,47,1399801040.22,9,-3756.68121944447
"34954",45385,78711,7,119,1399819929.743,14,-3742.6857111111
"34960",37743,78720,0,25,1399827422.44,16,-3759.65546472225
"34967",39592,78734,0,78,1399836094.287,19,-3686.36293249998
"34970",39592,78748,0,33,1399848262.77,22,-3755.24176944441
"34977",17661,78761,4,103,1399861166.287,2,-3755.06819638888
"34978",45005,78762,4,62,1399861351.783,2,-3756.48601194448
"34984",16716,78772,0,45,1399878092.973,7,-3702.33304722223
"34986",30433,78776,3,114,1399881988.577,8,-3755.9202305556
"34990",45410,78781,1,69,1399886532.82,9,-3760.13651583334
"34993",31611,78788,3,96,1399889589.9,10,-3752.95007499999
"34997",45420,78797,1,18,1399894758.23,11,-3756.27175555554
"35000",5419,78806,0,19,1399900010.01,13,-3753.35135555552
"35001",42891,78809,0,62,1399901036.383,13,-3739.7577175
"35002",45343,78810,0,47,1399690238.873,2,-3694.52753222227
"35006",38452,78815,1,41,1399904900.15,14,-3755.96017222226
"35007",45427,78816,0,27,1399905165.897,14,-3500.73962611112
"35009",44795,78820,0,24,1399908625.457,15,-3742.00116111113
"35010",44281,78821,9,315,1399908883.74,15,-3756.2917102778
"35014",45325,78827,2,86,1399911257.32,16,-3752.75674805555
"35020",35832,78839,0,67,1399918708.89,18,-3755.09143138886
"35023",29337,78844,0,54,1399925207.337,20,-3752.43424277776
"35025",43750,78849,0,48,1399927944.953,20,-3750.5276730556
"35029",45450,78854,2,53,1399929626.53,21,-3750.88641305553
"35030",45451,78861,0,82,1399933758.943,22,-3722.39088416669
"35031",45452,78862,3,165,1399934133.67,22,-3750.57666583339
"35039",9007,78876,1,20,1399954112.79,4,-3752.61313249999
"35046",45465,78893,0,73,1399970040.093,8,-3686.97279527777
"35047",45467,78896,0,39,1399973661.033,9,-3752.08671277775
"35048",45277,78897,0,53,1399975597.757,10,-3751.89580833329
"35049",36539,78898,1,35,1399976168.193,10,-3752.71558972226
"35051",45406,78900,6,65,1399977325.38,10,-3754.29930194444
"35054",20395,78903,0,22,1399982426.207,12,-3752.09622333335
"35056",45477,78905,0,81,1399983326.253,12,-3752.14217944443
"35057",45479,78907,0,159,1399984512.44,12,-3751.13649527782
"35059",39517,78915,0,31,1399987971.417,13,-3753.3051547222
"35060",39953,78920,0,33,1399989540.25,13,-3741.3686286111
"35066",45492,78930,1,64,1399993002.127,14,-3748.56802222219
"35067",43824,78932,0,25,1399993138.347,14,-3745.91216944449
"35070",10619,78938,1,35,1399995411.83,15,-3254.49617583328
"35073",32354,78949,1,39,1400000219.83,16,-3747.17851305551
"35083",45507,78973,1,36,1400011091.69,19,-3746.47278416667
"35085",30313,78976,1,39,1400012457.61,20,-3576.77863250004
"35094",21817,78995,0,45,1400020917.11,22,-3744.06077138894
"35095",45516,78999,1,35,1400022974.257,23,-3743.27595111112
"35099",45520,79005,1,15,1400030879.803,1,-3747.6784627778
"35102",45526,79010,2,52,1400032098.16,1,-3747.29782972223
"35108",31505,79028,1,22,1400044218.08,5,-3733.61777777778
"35114",30540,79037,0,47,1400051998.637,7,-3737.56157138891
"35118",31563,79042,2,71,1400054038.82,7,-439.746282499962
"35119",45409,79043,0,39,1400054521.65,8,-3737.38319916672
"35120",20869,79045,0,37,1400056935.467,8,-3164.45357694447
"35124",31379,79049,0,32,1400061540.983,9,-3740.44296944446
"35127",34645,79054,0,34,1400064294.767,10,-3741.77493166665
"35129",45427,79056,0,28,1400065322.44,11,-3740.66032694446
"35131",45544,79060,0,46,1400070385.833,12,-3741.68702944444
"35141",2798,79077,4,47,1400077935.717,14,-3716.89053527779
"35142",45547,79078,2,83,1400078105,14,-3737.58393805557
"35148",16938,79087,3,52,1400081493.923,15,-3741.65786194444
"35153",31828,79097,1,73,1400085056.087,16,-3741.18507416666
"35155",45558,79099,1,33,1400086620.567,16,-3738.59185472223
"35157",43902,79102,1,66,1400088197.603,17,-3736.59082861112
"35158",43739,79103,0,60,1400088272.2,17,-3741.91926027781
"35164",45131,79118,1,57,1400094149.07,19,-3524.00499361111
"35168",36979,79122,0,45,1400097419.47,19,-3741.09089916666
"35171",45568,79129,2,75,1400099999.24,20,-3515.68462972224
"35177",35925,79141,0,38,1400105785.89,22,-3737.91075916661
"35181",43258,79149,0,50,1400110927.837,23,-3555.92061499993
"35182",45449,79150,0,22,1400111122.34,23,-3741.45200472216
"35187",45578,79156,1,70,1400113824.47,0,-3705.24891305559
"35192",23890,79173,1,99,1400124341.307,3,-3734.23561388883
"35199",43014,79187,0,45,1400143023.003,8,-3736.9097361111
"35200",43534,79188,0,210,1400144329.68,8,-3737.3308555556
"35201",45591,79190,1,98,1400145631.66,9,-3740.11046583335
"35203",42896,79192,0,256,1400145884.437,9,-3740.30814361115
"35216",28464,79215,1,54,1400160614.753,13,-3740.30212861114
"35217",44654,79216,2,83,1400160728.117,13,-3671.82318444451
"35225",45612,79231,4,118,1400167219.8,15,-3738.79577499999
"35229",7071,79243,3,36,1400171380.613,16,-3690.46560638885
"35230",45615,79244,1,43,1400172463.913,16,-3738.15760361115
"35232",45616,79248,1,40,1400172896.5,16,-3642.36511944446
"35240",45605,79268,6,97,1400180880.49,19,-3677.12582305557
"35244",45629,79275,1,24,1400182272.373,19,-3725.38588138892
"35245",45631,79276,2,65,1400182388.553,19,-3737.7528488889
"35246",44158,79277,0,27,1400182443.493,19,-3735.99209722221
"35250",42424,79281,4,125,1400184768.467,20,-3723.30136583335
"35266",45647,79311,0,14,1400214407.213,4,-3735.36361277779
"35269",6386,79314,3,62,1400220460.527,6,-3734.84128166662
"35270",29431,79315,0,25,1400221493.81,6,-3738.06333611111
"35275",35574,79324,1,122,1400248400.327,13,-3745.58391111116
"35280",40378,79334,7,336,1400253944.06,15,-3745.06389722221
"35289",45675,79348,1,43,1400259746.107,17,-3742.14469916662
"35295",37288,79360,3,75,1400267497.363,19,-3741.85632861111
"35297",45677,79366,2,95,1400273412.08,20,-3746.50529444443
"35309",45680,79385,1,38,1400298246.313,3,-3751.34021472222
"35314",29497,79399,1,56,1400314222.953,8,-3752.58885277781
"35317",12492,79403,1,89,1400318439.477,9,-3732.75253611108
"35323",13624,79415,0,18,1400326603.69,11,-3752.43662222226
"35324",12492,79416,2,151,1400327031.83,11,-2490.22674444444
"35327",45708,79419,0,34,1400331417.273,12,-3751.44568055557
"35328",43534,79420,0,37,1400331435.507,12,-3751.32514166666
"35349",45671,79454,3,108,1400360214.857,20,-3750.19173722221
