"","ParentPostID","AnswerTime"
"43886",104531,1403640579.493
"43887",104565,1403640835.953
"43888",99174,1403640968.25
"43889",104582,1403641251.123
"43890",104402,1403641719.697
"43891",104612,1403643451.68
"43892",104591,1403644640.28
"43893",104614,1403645164.843
"43894",104585,1403646405.407
"43895",104619,1403648135.45
"43896",104572,1403648987.857
"43897",104500,1403649811.403
"43898",104622,1403650073.39
"43899",104622,1403650549.943
"43900",13526,1403650782.26
"43901",104622,1403651349.547
"43902",99922,1403653699.533
"43903",104624,1403655607.243
"43904",100277,1403659725.133
"43905",104306,1403660564.427
"43906",104604,1403660790.233
"43907",30976,1403661521.757
"43908",92303,1403662244.747
"43909",104636,1403662384.867
"43910",104641,1403662889.06
"43911",94060,1403668306.047
"43912",104612,1403670094.027
"43913",104633,1403672204.917
"43914",104652,1403672368.273
"43915",104636,1403674072.997
"43916",104519,1403674791.867
"43917",104652,1403675425.703
"43918",104500,1403679322.973
"43919",104519,1403680655.31
"43920",104651,1403681970.13
"43921",104500,1403682095.52
"43922",104649,1403683157.827
"43923",104636,1403687575.863
"43924",104666,1403687750.987
"43925",104674,1403689360.483
"43926",104666,1403689631.087
"43927",104677,1403689922.747
"43928",104677,1403690204.48
"43929",104040,1403690507.41
"43930",99912,1403691364.13
"43931",104682,1403692184.147
"43932",104684,1403692794.56
"43933",104686,1403693099.39
"43934",104651,1403693590.727
"43935",104686,1403695987.673
"43936",104674,1403696742.35
"43937",104697,1403700417.783
"43938",104701,1403702973.553
"43939",104158,1403703162.333
"43940",104699,1403703486.233
"43941",104713,1403704190.76
"43942",104709,1403705025.823
"43943",104716,1403705417.023
"43944",99912,1403706169.547
"43945",104713,1403707321.703
"43946",104704,1403707424.873
"43947",104459,1403707809.477
"43948",104725,1403709626.813
"43949",73468,1403709827.007
"43950",104707,1403711337.55
"43951",104674,1403711758.157
"43952",96828,1403712669.17
"43953",104738,1403712831.03
"43954",104729,1403714351.49
"43955",104040,1403714842.573
"43956",104743,1403715754.787
"43957",104713,1403717182.18
"43958",104738,1403717981.53
"43959",104744,1403718192.457
"43960",104743,1403720293.727
"43961",104749,1403720369.42
"43962",104652,1403721974.727
"43963",104762,1403722366.4
"43964",103886,1403723676.997
"43965",104769,1403724177.693
"43966",104766,1403724525.963
"43967",104769,1403725155.403
"43968",104755,1403726370.05
"43969",104769,1403726929.16
"43970",104769,1403727103.947
"43971",102610,1403730014.21
"43972",95036,1403730039.4
"43973",104721,1403732331.05
"43974",104780,1403732597.293
"43975",95125,1403733233.403
"43976",11696,1403733960.633
"43977",95036,1403735799.617
"43978",104779,1403738171.237
"43979",104789,1403738246.027
"43980",104563,1403738305.013
"43981",80380,1403740797.5
"43982",104637,1403740951.143
"43983",103193,1403743359.273
"43984",34299,1403744904.773
"43985",104806,1403752832.207
"43986",104713,1403753450.967
"43987",104815,1403763281.983
"43988",104818,1403764320.523
"43989",102786,1403765694.047
"43990",104811,1403766212.063
"43991",104812,1403766262.65
"43992",104810,1403768575.7
"43993",104812,1403768797.69
"43994",104818,1403774307.723
"43995",104838,1402450604.607
"43996",104838,1402499639.073
"43997",104818,1403781021.15
"43998",104421,1403781473.91
"43999",104707,1403782006.937
"44000",423,1403782607.757
"44001",104818,1403782966.627
"44002",104850,1403784858.347
"44003",104585,1403786714.74
"44004",104824,1403787542.607
"44005",104828,1403791795.543
"44006",104585,1403794487.793
"44007",104866,1403795601.9
"44008",102684,1403796711.823
"44009",103849,1403796757.327
"44010",104858,1403797819.81
"44011",102684,1403798111.357
"44012",104871,1403798496.907
"44013",104856,1403801374.193
"44014",104890,1403801748.613
"44015",104890,1403802224.94
"44016",104892,1403802300.977
"44017",104898,1403806919.67
"44018",104878,1403807064.623
"44019",104569,1403807307.437
"44020",104875,1403810580.067
"44021",101222,1403811284.037
"44022",41267,1403812095.573
"44023",104916,1403703381.99
"44024",104915,1403814654.03
"44025",104908,1403816893.977
"44026",104926,1403819202.94
"44027",104500,1403819614.61
"44028",104846,1403821194.42
"44029",104941,1400061825.5
"44030",104928,1403822978.34
"44031",104882,1403823236.24
"44032",104932,1403824869.17
"44033",104890,1403832742.807
"44034",104892,1403835433.963
"44035",104936,1403836946.5
"44036",104860,1403839783.487
"44037",104963,1403843436.3
"44038",104812,1403844229.663
"44039",103857,1403846697.523
"44040",104787,1403849053.42
"44041",104787,1403854531.15
"44042",104860,1403855842.497
"44043",104978,1403856862.18
"44044",104978,1403857671.773
"44045",104956,1403858843.283
"44046",104985,1403859079.903
"44047",104988,1403860632.767
"44048",104925,1403862349.167
"44049",83899,1403863721.277
"44050",104996,1403864594.967
"44051",104988,1403866573.123
"44052",44820,1403867283.36
"44053",90363,1403869333.41
"44054",104381,1403869904.873
"44055",105011,1403871253.13
"44056",104984,1403871485.08
"44057",104994,1403871624.347
"44058",104938,1403871743.297
"44059",105006,1403872033.52
"44060",105012,1403872232.213
"44061",104910,1403872860.323
"44062",78681,1403873506.413
"44063",104871,1403875160.023
"44064",104974,1403879091.2
"44065",105029,1403880527.893
"44066",105028,1403881593.05
"44067",105034,1403883303.813
"44068",78765,1403884108.203
"44069",105041,1403885752.497
"44070",105031,1403886018.36
"44071",102809,1403887279.803
"44072",105016,1403889536.837
"44073",105016,1403889576.703
"44074",102610,1403890500.68
"44075",105051,1403891088.523
"44076",96018,1403894071.357
"44077",29248,1403894221.92
"44078",104451,1403894759.473
"44079",104991,1403895742.76
"44080",105067,1403897695.993
"44081",105065,1403899261.397
"44082",104968,1403899822.663
"44083",105070,1403902437.743
"44084",25889,1403903917.41
"44085",104958,1403905019.647
"44086",105042,1403905709.95
"44087",105085,1403907514.07
"44088",105090,1403912918.58
"44089",105011,1403915101.623
"44090",105070,1403915895.143
"44091",103207,1403917014.947
"44092",105094,1403917153.27
"44093",105101,1403925590.277
"44094",105102,1403926053.89
"44095",105099,1403928018.627
"44096",105110,1403931842.69
"44097",105100,1403934749.14
"44098",105109,1403946225.61
"44099",104900,1403951148.977
"44100",105114,1403951230.69
"44101",105121,1403954018.92
"44102",105114,1403957215.56
"44103",105028,1403958606.093
"44104",105131,1403966176.033
"44105",105134,1403970032.027
"44106",105122,1403977092.17
"44107",104692,1403978855.887
"44108",58511,1403979800.283
"44109",105152,1403994637.81
"44110",18596,1403996079.753
"44111",105144,1403996866.213
"44112",105159,1404003672.407
"44113",105149,1404005010.527
"44114",18596,1404012067.803
"44115",105172,1404036410.127
"44116",104819,1404039825.867
"44117",105171,1404043303.827
"44118",104889,1404049042.327
"44119",105190,1404056738.083
"44120",105078,1404060764.083
"44121",105182,1404062266.197
"44122",105194,1404063681.983
"44123",105202,1404066711.433
"44124",105187,1404072093.763
"44125",105167,1404072145.507
"44126",99721,1404076307.453
"44127",105140,1404077415.863
"44128",105216,1400507831.683
"44129",77987,1404085807.563
"44130",105221,1404087713.533
"44131",105187,1404095529.077
"44132",105224,1404104501.613
"44133",105226,1404111869.05
"44134",105233,1404112166.687
"44135",105239,1404114658.323
"44136",105239,1404115735.357
"44137",62782,1404119106.09
"44138",105247,1404125576.24
"44139",104194,1404127058.463
"44140",28892,1404127058.777
"44141",105232,1404128596.88
"44142",105263,1404131548.343
"44143",105263,1404131593.787
"44144",101016,1404132752.127
"44145",105265,1404134243.387
"44146",105236,1404136988.267
"44147",105264,1404137150.363
"44148",105266,1404137442.407
"44149",105232,1404140808.573
"44150",105290,1404145470.53
"44151",105260,1404145931.36
"44152",105281,1404147824.073
"44153",101105,1404148108.723
"44154",103050,1404148226.143
"44155",95793,1404148820.053
"44156",105299,1404149343.703
"44157",105299,1404150045.963
"44158",105298,1404150760.667
"44159",105301,1404151001.31
"44160",105294,1404151438.217
"44161",104881,1404154311.217
"44162",105313,1404156918.213
"44163",105282,1404157844.22
"44164",105320,1404162883.037
"44165",105320,1404163055.783
"44166",105319,1404165128.21
"44167",105320,1404165562.66
"44168",105206,1404167788.17
"44169",105318,1404169505.007
"44170",105319,1404170845.887
"44171",105283,1404174901.63
"44172",105337,1404175115.43
"44173",101121,1404176953.327
"44174",9009,1404179073.253
"44175",105333,1404179783.55
"44176",105286,1404180121.957
"44177",93156,1404180780.737
"44178",68253,1404181668.5
"44179",105341,1404190614.223
"44180",48262,1404193120.673
"44181",105347,1404197021.373
"44182",105360,1404197239.41
"44183",48262,1404202224.067
"44184",67280,1404202576.823
"44185",105309,1404212161.657
"44186",102802,1404212304.66
"44187",105263,1404212623.077
"44188",105186,1404215448.68
"44189",105366,1404216019.707
"44190",91285,1404217225.797
"44191",104889,1404218225.24
"44192",105363,1404223349.13
"44193",105395,1404225393.307
"44194",105419,1404155000.417
"44195",105408,1404226895.96
"44196",105416,1404227155.777
"44197",105395,1404228332.083
"44198",105424,1404229412.77
"44199",104397,1404231389.87
"44200",105430,1404231886.187
"44201",86876,1404232960.047
"44202",93104,1404233249.907
"44203",105437,1404234864.617
"44204",105439,1404235063.347
"44205",105439,1404235320.48
"44206",105404,1404235546.683
"44207",57825,1404236502.217
"44208",105447,1404236884.39
"44209",104889,1404238159.273
"44210",104865,1404242024.323
"44211",105432,1404243844.12
"44212",105461,1404248080.477
"44213",105325,1404250304.723
"44214",105460,1404251515.607
"44215",105439,1404255904.31
"44216",105466,1404256127.023
"44217",105466,1404256151.193
"44218",105468,1404259645.723
"44219",105475,1404260706.69
"44220",105471,1404266791.287
"44221",105482,1404267105.543
"44222",105482,1404267255.013
"44223",105445,1404269237.87
"44224",90200,1404271922.223
"44225",105480,1404272818.68
"44226",105478,1404273132.403
"44227",105486,1404274719.187
"44228",33458,1404277173.623
"44229",94215,1404281128.613
"44230",105486,1404281204.4
"44231",105487,1404282901.95
"44232",105433,1404291485.247
"44233",105505,1404291985.087
"44234",105515,1404295291.463
"44235",105514,1404296157.437
"44236",105516,1404296891.143
"44237",105519,1404301228.343
"44238",105525,1404304233.867
"44239",105525,1404307263.353
"44240",105509,1404309599.183
"44241",103018,1404309801.607
"44242",73525,1404310888.45
"44243",105541,1404316441.463
"44244",105298,1404317006.863
"44245",105542,1404317770.457
"44246",105546,1404319175.943
"44247",105550,1404319834.15
"44248",105552,1404320798.267
"44249",96081,1404322124.39
"44250",105565,1404325133.223
"44251",104324,1404325594.343
"44252",104404,1404328667.01
"44253",105501,1404328855.083
"44254",105571,1404331101.043
"44255",105574,1404331582.04
"44256",104540,1404332625.567
"44257",105570,1404332822.52
"44258",105571,1404336189.183
"44259",103409,1404336238.233
"44260",105563,1404343899.803
"44261",105550,1404344591.18
"44262",105510,1404345302.817
"44263",91701,1404349839.16
"44264",71948,1404353167.613
"44265",105605,1404353316.787
"44266",105601,1404360005.397
"44267",105611,1404364512.537
"44268",82893,1404366787.043
"44269",105602,1404366986.253
"44270",103495,1404370942.577
"44271",105601,1404371167.633
"44272",105623,1404374935.753
"44273",101003,1404375007.96
"44274",105619,1404375267.16
"44275",105564,1404375785.787
"44276",105619,1404377746.037
"44277",105619,1404378348.07
"44278",105636,1404379040.33
"44279",105122,1404379226.243
"44280",105634,1404379732.673
"44281",90817,1404379744.02
"44282",105588,1404380646.543
"44283",105592,1404381249.853
"44284",105650,1404381819.027
"44285",105611,1404381960.793
"44286",103495,1404382284.877
"44287",105611,1404387242.073
"44288",105611,1404388797.93
"44289",105591,1404389372.823
"44290",103828,1404392025.91
"44291",105521,1404392760.947
"44292",105600,1404395159.12
"44293",105641,1404395386.403
"44294",105664,1404395460.943
"44295",103828,1404396330.797
"44296",102842,1404397532.577
"44297",105670,1404397815.183
"44298",76967,1404398557.837
"44299",105641,1404400032.913
"44300",105669,1404400596.803
"44301",91853,1404402871.443
"44302",105688,1404405110.017
"44303",105693,1404407796.713
"44304",105671,1404407861.57
"44305",105695,1404408624.653
"44306",105693,1404409399.44
"44307",105693,1404410602.93
"44308",105696,1404411095.48
"44309",105695,1404411350.92
"44310",105556,1404411907.18
"44311",105695,1404412413.077
"44312",105672,1404412991.41
"44313",105626,1404416242.35
"44314",23938,1404418910.69
"44315",105724,1404418953.227
"44316",100826,1404421100.57
"44317",105717,1404421344.853
"44318",89943,1404421656.273
"44319",105723,1404421781.32
"44320",105720,1404422498.827
"44321",105717,1404425624.49
"44322",105742,1404428257.837
"44323",105721,1404430707.373
"44324",105745,1404442617.847
"44325",105729,1404442855.46
"44326",105757,1404455353.02
"44327",105762,1404458071.65
"44328",105762,1404458452.387
"44329",105764,1404459247.887
"44330",105757,1404459425.63
"44331",25672,1404460062.487
"44332",105635,1404460528.8
"44333",105768,1404462972.417
"44334",105773,1404464129.503
"44335",105760,1404465876.01
"44336",105783,1404470696.75
"44337",105782,1404471675.24
"44338",105611,1404475110.48
"44339",105698,1404475559.113
"44340",105796,1404478232.93
"44341",104397,1404480028.257
"44342",105804,1404483571.68
"44343",93010,1404484315.53
"44344",105782,1404484435.753
"44345",105804,1404487072.653
"44346",105811,1404488949.69
"44347",105712,1404497949.743
"44348",105795,1404498133.767
"44349",105795,1404498906.877
"44350",105795,1404500798.09
"44351",105831,1404502344.383
"44352",105829,1404502347.623
"44353",61090,1404504876.61
"44354",105785,1404505183.127
"44355",105681,1404508713.57
"44356",105841,1404512918.92
"44357",105834,1404516692.78
"44358",105846,1404521639.403
"44359",105846,1404523120.82
"44360",105851,1404523272.767
"44361",105855,1404529380.017
"44362",105858,1404532538.457
"44363",29406,1404537117.203
"44364",105858,1404546745.25
"44365",105863,1404546912.533
"44366",105858,1404548229.407
"44367",103384,1404552392.193
"44368",82530,1404553144.513
"44369",92184,1404553634.893
"44370",104938,1404556258.9
"44371",105884,1404567161.893
"44372",105318,1404567185.55
"44373",105883,1404569928.743
"44374",105838,1404570485.303
"44375",105787,1404574230.613
"44376",72461,1404575074.473
"44377",99488,1404575792.24
"44378",105838,1404575948.217
"44379",105867,1404580420.937
"44380",105838,1404580765.947
"44381",105908,1404582217.377
"44382",21139,1404585059.963
"44383",91854,1404587911.91
"44384",104120,1404590257.62
"44385",83129,1404590391.5
"44386",103939,1404594122.307
"44387",105923,1404594361.727
"44388",105891,1404595013.417
"44389",73255,1404599710.283
"44390",105834,1404601495.967
"44391",105877,1404603091.23
"44392",105655,1404603235.9
"44393",105934,1404608720.39
"44394",105920,1404615873.523
"44395",105941,1404624839.067
"44396",105838,1404627488.763
"44397",105886,1404645323.397
"44398",102842,1404652672.747
"44399",105955,1404652678.8
"44400",105950,1404654128.867
"44401",105959,1404656489.42
"44402",44447,1404658037.807
"44403",105962,1404660595.11
"44404",100919,1404662578.26
"44405",49927,1404663363.907
"44406",105959,1404663418.19
"44407",105895,1404663806.247
"44408",105619,1404663963.047
"44409",105972,1404669154.177
"44410",105970,1404670336.79
"44411",105977,1404671739.493
"44412",105953,1404677407.127
"44413",105980,1404678664.137
"44414",105983,1404679342.143
"44415",105989,1404681567.893
"44416",105989,1404684163.92
"44417",105993,1404685810.677
"44418",105951,1404686400.637
"44419",105985,1404686406.29
"44420",105903,1404687043.54
"44421",105905,1404687119.467
"44422",106000,1404691627.387
"44423",104489,1404691765.443
"44424",105991,1404693018.567
"44425",105920,1404693124.52
"44426",106003,1404696763.63
"44427",106014,1404700673.777
"44428",34132,1404705512.833
"44429",105964,1404710418.197
"44430",106016,1404711470.877
"44431",105370,1404714427.707
"44432",106020,1404715770.713
"44433",106023,1404717171.807
"44434",106028,1404106070.053
"44435",106028,1404118962.74
"44436",106028,1404144370.487
"44437",106026,1404718116.583
"44438",106025,1404718143.703
"44439",106027,1404719233.017
"44440",106020,1404720715.58
"44441",106028,1404722645.657
"44442",106038,1404729619.187
"44443",104397,1404730616.223
"44444",106038,1404730877.073
"44445",106041,1404730885.227
"44446",105959,1404735385.053
"44447",106040,1404736334.363
"44448",101183,1404736805.297
"44449",79833,1404737486.393
"44450",101130,1404738730.027
"44451",105878,1404740252.85
"44452",105873,1404742160.057
"44453",106075,1404749617.187
"44454",106076,1404749990.52
"44455",105979,1404751849.18
"44456",106016,1404752961.237
"44457",106069,1404756201.003
"44458",105924,1404758113.987
"44459",106079,1404760164.437
"44460",106082,1404760950.643
"44461",106090,1404761150.48
"44462",106095,1404762310.53
"44463",106098,1404763015.893
"44464",106103,1404763248.457
"44465",106093,1404763784.413
"44466",106100,1404768127.193
"44467",96715,1404769704.43
"44468",106111,1404771881.053
"44469",106070,1404776170.327
"44470",106023,1404777874.35
"44471",106082,1404778847.987
"44472",106091,1404781237.98
"44473",106121,1404782604.523
"44474",97909,1404783664.063
"44475",106096,1404786213.9
"44476",106129,1404786253.543
"44477",106129,1404789183.103
"44478",105543,1404791011.62
"44479",82026,1404795158.453
"44480",11578,1404795868.7
"44481",100955,1404805296.01
"44482",106028,1404807508.757
"44483",106152,1404807588.43
"44484",2499,1404811629.653
"44485",106163,1404383677.23
"44486",104712,1404819599.77
"44487",105906,1404820455.653
"44488",106170,1404820995.807
"44489",106177,1404821373.567
"44490",106016,1404821576.477
"44491",106172,1404822189.183
"44492",83852,1404824016.887
"44493",106170,1404824804.447
"44494",104712,1404825975.197
"44495",106110,1404827704.333
"44496",106179,1404828014.84
"44497",15798,1404828895.73
"44498",106199,1404829434.403
"44499",106211,1404831604.533
"44500",106209,1404832718.617
"44501",106209,1404833015.333
"44502",106192,1404834214.47
"44503",105003,1404834384.48
"44504",106211,1404834426.073
"44505",104923,1404835541.187
"44506",106206,1404841253.117
"44507",106228,1404842490.297
"44508",106214,1404842870.38
"44509",106226,1404848968.383
"44510",106225,1404849131.767
"44511",105230,1404849673.153
"44512",106235,1404850428.027
"44513",106247,1404855064.333
"44514",106258,1404861732.2
"44515",106254,1404861767.44
"44516",106135,1404863571.49
"44517",86377,1404863690.477
"44518",106140,1404864686.287
"44519",106259,1404866124.613
"44520",86177,1404869219.943
"44521",106271,1404869619.16
"44522",105579,1404876156.117
"44523",106278,1404877204.08
"44524",106281,1404880818.597
"44525",87031,1404882230.007
"44526",106286,1404885490.427
"44527",48445,1404894689.373
"44528",101576,1404894876.83
"44529",106049,1404897589.99
"44530",105611,1404897981.753
"44531",106235,1404898614.55
"44532",59822,1404900428.437
"44533",106309,1404904518.233
"44534",12200,1404904707.633
"44535",95977,1404905577.37
"44536",106191,1404905707.88
"44537",106310,1404906045.057
"44538",1646,1404907801.61
"44539",106321,1404850404.71
"44540",106321,1404850490.567
"44541",106320,1404910706.09
"44542",101289,1404914370.07
"44543",106327,1404914921.79
"44544",106318,1404915122.027
"44545",106334,1404916975.62
"44546",106338,1404917682.677
"44547",106344,1404918921.23
"44548",106325,1404919586.103
"44549",106358,1404922837.51
"44550",106240,1404924752.81
"44551",106353,1404925775.85
"44552",106342,1404926332.4
"44553",106367,1404927688.553
"44554",106324,1404928451.88
"44555",106347,1404929120.22
"44556",106367,1404929408.267
"44557",56971,1404930416.323
"44558",106377,1404933946.57
"44559",106358,1404935647.047
"44560",106367,1404937158.94
"44561",106388,1404941057.79
"44562",106073,1404943060.237
"44563",106395,1404945895.667
"44564",106393,1404948797.693
"44565",106392,1404949136.44
"44566",106395,1404950037.46
"44567",106405,1404952490.78
"44568",106386,1404953075.53
"44569",106410,1404956670.993
"44570",90092,1404956772.16
"44571",106329,1404957754.077
"44572",106393,1404958863.21
"44573",106233,1404960308.6
"44574",106318,1404964361.61
"44575",107422,1404969288.68
"44576",106093,1404974031.187
"44577",107428,1404977360.303
"44578",107434,1404983557.703
"44579",106344,1404983656.767
"44580",107418,1404983927.873
"44581",107420,1404984203.277
"44582",107430,1404986323.15
"44583",89208,1404987415.28
"44584",107446,1404988148.33
"44585",107427,1404992587.387
"44586",104119,1404994621.97
"44587",106397,1405000321.747
"44588",107421,1405000509.083
"44589",106345,1405000662.127
"44590",107430,1405000875.947
"44591",105502,1405006512.757
"44592",107473,1405006712.533
"44593",107468,1405009910.797
"44594",107482,1405010338.66
"44595",106016,1405011707.883
"44596",89440,1405013499.24
"44597",107491,1405013579.673
"44598",107483,1405013596.64
"44599",107491,1405014259.92
"44600",107491,1405014852.467
"44601",107469,1405017569.467
"44602",106318,1405019034.497
"44603",107505,1405019894.847
"44604",107505,1405022354.33
"44605",107468,1405023800.527
"44606",107515,1405024712.433
"44607",107515,1405025079.513
"44608",107520,1405025785.473
"44609",107514,1405027039.25
"44610",107472,1405027441.427
"44611",107522,1405027462.413
"44612",106071,1405029764.477
"44613",107533,1405032987.17
"44614",107527,1405033424.25
"44615",107491,1405034318.38
"44616",105824,1405034890.38
"44617",107479,1405041033.387
"44618",107507,1405041049.463
"44619",106003,1405041149.867
"44620",107547,1405041845.867
"44621",107426,1405045464.003
"44622",20806,1405050643.79
"44623",107551,1405051070.917
"44624",107544,1405051126.66
"44625",107479,1405058019.823
"44626",107553,1405062518.82
"44627",107477,1405065375.123
"44628",107563,1405065457.063
"44629",107564,1405066020.823
"44630",107563,1405066302.277
"44631",107572,1405063486.97
"44632",107574,1405070824.363
"44633",107557,1405071563.91
"44634",27827,1405071845.417
"44635",107563,1405072402.203
"44636",107574,1405073930.953
"44637",107586,1405034830.953
"44638",106269,1405078622.857
"44639",38215,1405080186.78
"44640",107571,1405083038.893
"44641",93748,1405084121.673
"44642",107571,1405088536.21
"44643",107549,1405088747.09
"44644",107610,1405091210.987
"44645",107571,1405091307.823
"44646",107584,1405091869.817
"44647",96632,1405094278.153
"44648",107617,1405095403.32
"44649",105066,1405095479.173
"44650",107617,1405095782.29
"44651",107617,1405097529.497
"44652",107586,1405097946.127
"44653",106256,1405100927.703
"44654",107616,1405101360.787
"44655",106217,1405103537.5
"44656",107638,1405103610.407
"44657",107643,1405104328.29
"44658",107610,1405104704.52
"44659",107640,1405105223.653
"44660",107647,1405105895.733
"44661",107576,1405108064.93
"44662",107651,1405111790.25
"44663",107551,1405115688.807
"44664",107551,1405116867.85
"44665",101031,1405124264.133
"44666",107668,1405125340.16
"44667",107672,1405129858.45
"44668",107655,1405133422.827
"44669",107640,1405134378.9
"44670",31118,1405134930.32
"44671",107662,1405135275.787
"44672",107666,1405136643.727
"44673",107671,1405136703.877
"44674",107685,1405137869.607
"44675",107610,1405141836.837
"44676",76642,1405143322.903
"44677",107634,1405151789.127
"44678",107656,1405152566.64
"44679",107551,1405156386.273
"44680",107681,1405156708.053
"44681",104382,1405158103.85
"44682",105599,1405158379.3
"44683",107691,1405159612.12
"44684",107679,1405161554.84
"44685",107703,1405167401.077
"44686",105811,1405170619.607
"44687",107702,1405174922.803
"44688",107711,1405178466.443
"44689",107717,1405187738.427
"44690",105885,1405191496.58
"44691",106403,1405193376.96
"44692",107529,1405196096.48
"44693",107707,1405197673.74
"44694",107728,1405199740.367
"44695",106197,1405200275.457
"44696",107467,1405201115.263
"44697",105078,1405201350.16
"44698",107729,1405201971.473
"44699",103754,1405202518.193
"44700",103575,1405202943.673
"44701",107704,1405203202.987
"44702",101384,1405203478.44
"44703",107716,1405205110.373
"44704",84326,1405206921.863
"44705",80543,1405207284.467
"44706",107722,1405208309.337
"44707",107716,1405208614.567
"44708",106157,1405209502.017
"44709",107467,1405209512.45
"44710",107758,1405222745.453
"44711",24934,1405228803.623
"44712",107718,1405229367.87
"44713",107755,1405230456.927
"44714",107615,1405236609.717
"44715",107768,1405236668.467
"44716",107776,1405247271.52
"44717",107761,1405250551.917
"44718",103708,1405255783.05
"44719",106330,1405256322.187
"44720",107529,1405257621.3
"44721",105128,1405258725.967
"44722",107773,1405259020.997
"44723",107773,1405262715.99
"44724",107571,1405268337.13
"44725",107795,1405270439.1
"44726",107798,1405272233.513
"44727",107729,1405276234.177
"44728",107803,1405276265.867
"44729",107756,1405283757.65
"44730",106358,1405290276.387
"44731",107780,1405295710.497
"44732",107807,1405295792.303
"44733",107817,1405296969.553
"44734",107730,1405298498.723
"44735",107824,1405301074.397
"44736",118,1405304027.39
"44737",107829,1405310111.037
"44738",107829,1405311422.24
"44739",107829,1405313465.163
"44740",107834,1405318023.113
"44741",107834,1405322393.563
"44742",107829,1405322619.163
"44743",106152,1405323148.977
"44744",107672,1405326862.067
"44745",57836,1405331094.04
"44746",107843,1405332937.013
"44747",107834,1405336751.667
"44748",107852,1405338278.63
"44749",107844,1405338925.26
"44750",37497,1405339520.69
"44751",107845,1405340176.727
"44752",107859,1405340231.177
"44753",107857,1405340670.18
"44754",107859,1405341925.23
"44755",107823,1405342211.127
"44756",107853,1405342358.883
"44757",107847,1405342538.183
"44758",107871,1405343687.59
"44759",107874,1405343904.363
"44760",107866,1405346032.107
"44761",107866,1405347083.967
"44762",66489,1405347987.02
"44763",107879,1405348238.893
"44764",107885,1405348798.107
"44765",38405,1405349206.393
"44766",107870,1405349393.223
"44767",107888,1405350378.29
"44768",107894,1405354080.83
"44769",107897,1405354572.443
"44770",107817,1405354744.83
"44771",107870,1405359262.583
"44772",107899,1405359437.007
"44773",107904,1405359491.84
"44774",107917,1405359915.397
"44775",66489,1405360254.39
"44776",107878,1405362331.42
"44777",107926,1405364728.817
"44778",107922,1405365353.99
"44779",106389,1405368556.187
"44780",107912,1405369625.987
"44781",107906,1405369854.027
"44782",107926,1405372807.657
"44783",107929,1405374179.927
"44784",107925,1405374224.2
"44785",107925,1405378957.327
"44786",64841,1405379116.773
"44787",107945,1405379818.66
"44788",107932,1405381259.203
"44789",107926,1405383144.653
"44790",107911,1405385730.8
"44791",69804,1405387336.393
"44792",74251,1405389974.66
"44793",107954,1405397076.17
"44794",107909,1405398833.543
"44795",107811,1405399397.973
"44796",107756,1405400199.697
"44797",107895,1405401991.173
"44798",107683,1405402900.48
"44799",107917,1405403222.217
"44800",105808,1405404093.163
"44801",107972,1405405547.88
"44802",107935,1405412063.463
"44803",107956,1405413265.953
"44804",107944,1405416475.773
"44805",107982,1405416579.107
"44806",106385,1405417616.27
"44807",107990,1405418043.06
"44808",106389,1405418773.263
"44809",107929,1405418995.733
"44810",72569,1405421334.62
"44811",107938,1405423783.47
"44812",107979,1405426658.197
"44813",8225,1405427182.697
"44814",108002,1405428221.07
"44815",107929,1405428865.023
"44816",107894,1405429612.53
"44817",108012,1405429632.537
"44818",108017,1405430991.267
"44819",108018,1405431114.983
"44820",89293,1405431734.667
"44821",24781,1405432636.527
"44822",91706,1405432923.257
"44823",108007,1405434018.817
"44824",8225,1405436489.353
"44825",108039,1405439149.457
"44826",107959,1405439165.347
"44827",105689,1405439178.377
"44828",108032,1405439403.683
"44829",107925,1405439885.66
"44830",108007,1405440074.547
"44831",108047,1405442854.983
"44832",108043,1405444648.617
"44833",108065,1405447523.507
"44834",108065,1405447617.377
"44835",78994,1405448639.33
"44836",82447,1405449760.347
"44837",107979,1405449843.493
"44838",107870,1405451782.24
"44839",88321,1405453658.123
"44840",108078,1405453689.69
"44841",108078,1405453699.927
"44842",108079,1405455435.853
"44843",93052,1405456646.047
"44844",108079,1405458081.837
"44845",108077,1405459910.737
"44846",108054,1405461446.56
"44847",64224,1405464859.4
"44848",6455,1405464997.13
"44849",108086,1405467194.62
"44850",106371,1405467372.88
"44851",107449,1405468443.19
"44852",29085,1405477275.367
"44853",108102,1405477926.663
"44854",108102,1405477971.05
"44855",107530,1405479283.937
"44856",108096,1405480282.86
"44857",108111,1405481256.27
"44858",108089,1405484119.253
"44859",108125,1405488580.503
"44860",94353,1405492487.607
"44861",108128,1405497335.62
"44862",108048,1405501198.72
"44863",108017,1405504729.357
"44864",108059,1405505924.48
"44865",108086,1405508709.013
"44866",102998,1405508885.013
"44867",108135,1405509626.087
"44868",108017,1405510716.537
"44869",108150,1405512708.167
"44870",108035,1405513763.49
"44871",108135,1405516567.423
"44872",108017,1405517714.18
"44873",107901,1405518343.063
"44874",108145,1405520250.31
"44875",108048,1405520479.91
"44876",108166,1405520873.14
"44877",108165,1405522327.733
"44878",107805,1405522583.747
"44879",108159,1405523422.9
"44880",24074,1405524253.037
"44881",108132,1405526244.61
"44882",108148,1405528550.873
"44883",106028,1405530631.833
